type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Kudrat,https://www.imdb.com/title/tt0154749/,https://m.media-amazon.com/images/M/MV5BNzgzMjVhNmUtNGNkZi00ODlhLWExMGItNWMxZDg5NmVhYWVjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Chandramukhi visits Shimla and learns that she is a reincarnation of Paro, a girl who was raped and murdered. Plagued by her dark past, she attempts to bring the culprits to justice.",7.2,Drama | Mystery | Romance,1981-04-03,"lawyer,psychiatrist,love,voyeur,memory",PT2H44M,Rajesh Khanna | Raaj Kumar | Hema Malini,Chetan Anand,Chetan Anand
Movie,Silsila,https://www.imdb.com/title/tt0083081/,https://m.media-amazon.com/images/M/MV5BMmYxY2Y2NDgtNzhiYy00MmM3LTk0ZmQtZDE1YzVkMDEzZDY1XkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_.jpg,"SILSILA is a love story, thwarted by society&apos;s demands, which reappears as adultery but can it survive in the face of society?",7.2,Drama | Family | Romance,1981-08-14,"writer,adultery,heartbreak,rescue,airplane crash",PT3H2M,Amitabh Bachchan | Rekha | Jaya Bachchan,Yash Chopra,Mrs. Preeti Bedi | Yash Chopra | Sagar Sarhadi
Movie,Ek Duuje Ke Liye,https://www.imdb.com/title/tt0082314/,https://m.media-amazon.com/images/M/MV5BZTczYjFmOTEtY2I4Mi00YmFjLWFlMWMtNGY0NDgzNTQ4NmRmXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_.jpg,"The cross-cultural romance between Vaasu and Sapna meets heavy opposition from their family, who vow to stop their union at any cost. As the star-crossed lovers forbidden love ensues, nothing will prepare them for their tragic des...",7.3,Drama | Musical | Romance,1981-06-05,"neighbor,vegetarian,love,non vegetarian,tragedy",PT2H47M,Kamal Haasan | Rati Agnihotri | Madhavi,K. Balachander,Inder Raj Anand | K. Balachander
Movie,Yaarana,https://www.imdb.com/title/tt0083349/,https://m.media-amazon.com/images/M/MV5BYjUzMWUzODAtYzM3NC00NGI1LWFjNDEtMjcyOTc4YmMxYmEyXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Bishan loses his fortune while helping his friend Kishan in his singing career. Now successful, would Kishan return the favour?",6.9,Action | Comedy | Drama,1981-10-23,"greed,inheritance,regaining one&apos;s sanity,insanity,nurse",PT2H18M,Amitabh Bachchan | Neetu Singh | Tanuja Samarth,Rakesh Kumar,Gyandev Agnihotri | Vijay Kaul | Kader Khan
Movie,Naseeb,https://www.imdb.com/title/tt0082797/,https://m.media-amazon.com/images/M/MV5BN2M1ZjBlMWYtYjMzNS00NGQxLWJjZWItNDEzOWM1NGU2N2IwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,A lottery ticket changes the lives of four friends.,7.1,Action | Musical | Romance,1981-05-01,"waiter,lottery,hotel,destiny,party",PT3H17M,Amitabh Bachchan | Shatrughan Sinha | Rishi Kapoor,Manmohan Desai,Kader Khan | Prayag Raj | K.K. Shukla
Movie,Kaalia,https://www.imdb.com/title/tt0082594/,https://m.media-amazon.com/images/M/MV5BMWZlNTkwN2EtOWQxMS00MTlkLWI1MDktYzAxM2NkOTgyNmIxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Jailed for robbing his brother&apos;s unscrupulous employer, a simpleton has a transformation while in prison, emerging with a violent mission for revenge.",6.7,Action | Drama,1981-12-25,"character name as title,one word title,big booty,rear view,accident",PT2H37M,Amitabh Bachchan | Asha Parekh | Parveen Babi,Tinnu Anand,Inder Raj Anand | Tinnu Anand | Santosh Shah
Movie,Rocky,https://www.imdb.com/title/tt0215132/,https://m.media-amazon.com/images/M/MV5BNmVjYjI3MGQtOWFhYy00OGI5LWFlZGEtMjk5NDViN2UxNzk3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Shankar a union leader looses his life in accident at work site while he was fighting with his boss Ratanlal for rights of workers,Ratanlal decides to agree on Shankar&apos;s demands after his death with due respect.But JD and Ram Avta...",6.5,Action | Romance,1981-05-08,"character name as title,motorcycle,labor leader,adoption,revenge",PT2H31M,Sanjay Dutt | Reena Roy | Tina Ambani,Sunil Dutt,Bharat B. Bhalla | Rahi Masoom Reza
Movie,Jail Yatra,https://www.imdb.com/title/tt0390139/,https://m.media-amazon.com/images/M/MV5BOGIyMzRjZDUtYzRkZC00M2QxLWIxOTctYzQzMjllYmY5YmNmXkEyXkFqcGdeQXVyNDQwOTAzNw@@._V1_.jpg,"Raju comes from a middle-class family, and lives with his mother. He meets with nurse Shobha, and both fall in love. The only problem is that Raju somehow or other always gets mixed up in problems, and ends up getting in trouble w...",6.9,Action | Romance,1981-09-07,"horse and carriage,prison,love,overalls,attempted suicide",,Ashok Kumar | Vinod Khanna | Reena Roy,Bhappi Sonie,Sachin Bhowmick | Kader Khan
Movie,Chann Pardesee,https://www.imdb.com/title/tt0310865/,https://m.media-amazon.com/images/M/MV5BZjgxNGIwZjctODJmMy00OWZmLWI2ZjItOTc5NTM4ZDM5Njk0XkEyXkFqcGdeQXVyMjUxNjcxMjU@._V1_.jpg,"Nek gets married to the girl of his dreams, Kammo, and has a son. Later, he finds out that the child isn&apos;t his but Joginder&apos;s, who had raped Kammo.",8.6,Drama,1981-07-10,,PT2H27M,Raj Babbar | Rama Vij | Kulbhushan Kharbanda,Chitraarth,Baldev Gill | Harjit Gill | Pawan Sharma Jagraon
Movie,Naram Garam,https://www.imdb.com/title/tt0082796/,https://m.media-amazon.com/images/M/MV5BMjM2YjQyOGMtMzU0Zi00OGUwLWE0MDEtMjExN2RmYWNlNjcyXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,7.4,Comedy | Drama,1981-02-28,employee,PT2H2M,Amol Palekar | Swaroop Sampat | Utpal Dutt,Hrishikesh Mukherjee,Shanu Banerjee | Manoje Basu | D.N. Mukherjee
