type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,Rocket Boys,https://www.imdb.com/title/tt13868972/,https://m.media-amazon.com/images/M/MV5BYjQ0YTdhZDctYzg5YS00NTNkLThiOWYtNDI5OTYzMGRkYWUyXkEyXkFqcGdeQXVyOTIxMzQ0NzU@._V1_.jpg,,8.9,Drama | History,2022-02-04,"scientist,epic history,indian historical setting,indian history,contemporary historical setting",,Jim Sarbh | Saba Azad | Regina Cassandra,,Nikkhil Advani
Movie,Zwigato,https://www.imdb.com/title/tt21998526/,https://m.media-amazon.com/images/M/MV5BZTdiZGFkOGEtOTk5OS00OTFmLWFmZjItNDQ2MzVlMTAyMTc0XkEyXkFqcGdeQXVyMTAyMTE1MDA1._V1_.jpg,"A man works as a food delivery rider, grappling with the world of ratings and incentives. To support the income, his homemaker wife begins to explore different work opportunities, with fear but also excitement of a new found indep...",7.3,Drama,2023-03-17,driver,PT1H45M,Kapil Sharma | Shahana Goswami | Tushar Acharya,Nandita Das,Nandita Das | Samir Patil
Movie,Dasvi,https://www.imdb.com/title/tt14107554/,https://m.media-amazon.com/images/M/MV5BZWE3OTg5ZTAtOThiYS00ODM5LWIyZmUtMWRiOTRlMGZhMTk0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Jailed under a tough cop, an uneducated politician decides to spend his time studying for high school, while his scheming wife has plans of her own.",7.7,Comedy | Drama,2022-04-07,education,PT2H5M,Abhishek Bachchan | Nimrat Kaur | Yami Gautam,Tushar Jalota,Sandeep Leyzell | Suresh Nair | Ritesh Shah
Movie,Faraaz,https://www.imdb.com/title/tt15175188/,https://m.media-amazon.com/images/M/MV5BNjUxZmMxY2UtZTBjYi00ODYzLWJmZjQtODMyODc4N2I4MzAyXkEyXkFqcGdeQXVyMTE0MTY2Mzk2._V1_.jpg,"Based on the real-life terrorist attack that ravaged a Dhaka cafe, Faraaz is a tense hostage drama that unfolds over one claustrophobic night.",4.6,Action | Thriller,2023-02-03,hostage,PT1H52M,Jatin Sarin | Anirban Adhikary | Aamir Ali,Hansal Mehta,Raghav Kakkar | Kashyap Kapoor | Ritesh Shah
Movie,Bhediya,https://www.imdb.com/title/tt14099334/,https://m.media-amazon.com/images/M/MV5BODY2Mzg3MmEtMjYzNC00ZjJjLTk1ODctZDBiMDQ0ZDA5ZmZiXkEyXkFqcGdeQXVyNjUwMjYwMjE@._V1_.jpg,"Set in the forests of Arunachal, Bhediya is a story of Bhaskar, a man who gets bitten by a wolf, and begins to transform into the creature. As Bhaskar and his buddies try to find answers, a bunch of twists, turns, and laughs ensue.",7.3,Comedy | Horror | Thriller,2022-11-25,"bitten by a wolf,3d,3 dimensional,forest,wolf",PT2H36M,Varun Dhawan | Kriti Sanon | Abhishek Banerjee,Amar Kaushik,Niren Bhatt
Movie,An Action Hero,https://www.imdb.com/title/tt15600222/,https://m.media-amazon.com/images/M/MV5BODFiYjllNTMtNzM5NS00ZTJlLTk5NjctMTIwM2U3MGRhYWJmXkEyXkFqcGdeQXVyMTAyNTIwNzMy._V1_.jpg,,7,Action | Comedy | Crime,2022-12-02,"superstar,satire,media circus,revenge,satire comedy",PT2H10M,Ayushmann Khurrana | Jaideep Ahlawat | Neeraj Madhav,Anirudh Iyer,Anirudh Iyer | Gaibandhar Chele Raton | Neeraj Yadav
Movie,All That Breathes,https://www.imdb.com/title/tt16377862/,https://m.media-amazon.com/images/M/MV5BNTJjOTMyOTMtYTlmZC00NDAxLWIwM2EtNDkzNjcyMDljMmQ2XkEyXkFqcGdeQXVyNjQyMTI3MTM@._V1_.jpg,"Amidst the darkening backdrop of Delhi&apos;s apocalyptic air and escalating violence, two brothers devote their lives to protect one casualty of the turbulent times: the bird known as the Black Kite.",7,Documentary,2023-03-22,"new delhi,bird,india,bare chested male,male underwear",PT1H37M,Salik Rehman | Mohammad Saud | Nadeem Shehzad,Shaunak Sen,
Movie,Drishyam 2,https://www.imdb.com/title/tt15501640/,https://m.media-amazon.com/images/M/MV5BYmY2ZDUxNzUtYWZlYy00MThhLWI5NjktZDhjZTU3MDY5YTM3XkEyXkFqcGdeQXVyNTYxMDgzODI@._V1_.jpg,A gripping tale of an investigation and a family which is threatened by it. Will Vijay Salgaonkar be able to protect his family this time?,8.2,Crime | Drama | Mystery,2022-11-18,"investigation,sequel,police station,family relationships,remake",PT2H20M,Ajay Devgn | Akshaye Khanna | Tabu,Abhishek Pathak,Jeethu Joseph | Aamil Keeyan Khan | Abhishek Pathak
Movie,Lost,https://www.imdb.com/title/tt15048606/,https://m.media-amazon.com/images/M/MV5BMGU3YzkwZjItNDAxYS00NTU5LWFmNDgtMThlY2M0ZjllYjdjXkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_.jpg,"An emotional thriller that represents a higher quest, a search for lost values of empathy and integrity.",6,Drama | Thriller,2023-02-16,lost,PT2H4M,Yami Gautam | Piaa Bajpai | Rohit Basfore,Aniruddha Roy Chowdhury,Aniruddha Roy Chowdhury | Shyamal Sengupta | Ritesh Shah
Movie,Vikram Vedha,https://www.imdb.com/title/tt13131350/,https://m.media-amazon.com/images/M/MV5BYTEyYjgzNmUtM2QyYi00MWMwLWExMDctZmY1NmZhNGY5MWNiXkEyXkFqcGdeQXVyOTcwMTQxMTM@._V1_.jpg,A tough police officer sets out to track down and kill an equally tough gangsters.,7.1,Action | Crime | Drama,2022-09-30,"gangster,police,police officer,vendetta,hide out",PT2H40M,Saif Ali Khan | Hrithik Roshan | Radhika Apte,Gayatri | Pushkar,Benazir Ali Fida | Gayatri | Manoj Muntashir
