type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Baazigar,https://www.imdb.com/title/tt0106333/,https://m.media-amazon.com/images/M/MV5BZjQ2OTFkOWItMmIyNS00Mjk0LWE5MzAtMmUwNjFkM2I5NjEwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A young man with a vendetta against a business tycoon seduces the man&apos;s younger daughter, but she begins to suspect her new lover&apos;s connection with her elder sister and his ulterior motive.",7.6,Crime | Drama | Musical,1993-11-12,"pushed from a rooftop,vengeance,murder disguised as suicide,flipping a coin,investigation",PT2H55M,Shah Rukh Khan | Kajol | Dalip Tahil,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,Robin Bhatt | Akash Khurana | Javed Siddiqui
Movie,Ramayana: The Legend of Prince Rama,https://www.imdb.com/title/tt0259534/,https://m.media-amazon.com/images/M/MV5BNTJjZTViZTEtNGVhNy00ODlmLTg2YTEtZDQ4NzBiNGMzMGJkXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_.jpg,"An anime adaptation of the Hindu epic the Ramayana, where Lord Ram combats the wicked king Ravana.",9.2,Animation | Action | Adventure,2001-09-25,"rama,sita,legend,epic,ramayan",PT1H37M,Bryan Cranston | Arun Govil | Nikhil Kapoor,Ram Mohan | Yûgô Sakô | Koichi Saski,Rani Burra | Ram Mohan | Yûgô Sakô
Movie,Darr,https://www.imdb.com/title/tt0109555/,https://m.media-amazon.com/images/M/MV5BOTczMzA1OWUtYTFlZS00NzUzLTg0MjQtNTUzMDE4MmVjZjgyXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_.jpg,A woman plans to marry a navy officer but she is also the object of another man&apos;s obsession.,7.6,Action | Drama | Romance,1993-12-24,"obsession,stalker,holi,obsessive love,switzerland",PT2H58M,Juhi Chawla | Sunny Deol | Shah Rukh Khan,Yash Chopra,Honey Irani | Javed Siddiqui
Movie,Sadhna,https://www.imdb.com/title/tt1046978/,https://m.media-amazon.com/images/M/MV5BZTFiOGU1YTItMThkOS00OWQzLTk4YjYtMmI1ZTBiZTNlOGQyXkEyXkFqcGdeQXVyMjU3MzYxODk@._V1_.jpg,"Bipin and Karan sell women&apos;s clothing off of a sidewalk in Bombay. Bipin has always been lucky in money matters, as he even &apos;finds&apos; a suitcase containing Rs.10 Lakhs, and has several affairs with women, getting them pregnant, and ...",6,Drama,,,,Raj Babbar | Krishan Dhawan | Mangal Dhillon,K. Ravi Shankar,
Movie,Zapatlela,https://www.imdb.com/title/tt0233979/,https://m.media-amazon.com/images/M/MV5BMzNiNjgzMjMtY2Q1MS00OTI5LWI2MzItNzZjNzU0MDhiNmE4XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_.jpg,A man is presumed to have been haunted when a doll possessed by the spirit of a gangster comes along in his life.,7.8,Comedy | Drama | Horror,1993-04-14,"doll,fear,haunting,voodoo,village",PT2H48M,Laxmikant Berde | Mahesh Kothare | Kishori Ambiye,Mahesh Kothare,
Movie,Aankhen,https://www.imdb.com/title/tt0106204/,https://m.media-amazon.com/images/M/MV5BYTU2NmE3MTktY2I4Mi00YjYxLWEyYjItZmQzZWUzZDUxNWExXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,Two good-for-nothing brothers are embroiled in a conspiracy involving a political assassination and try their best to save the country.,6.7,Action | Comedy | Crime,1993-04-09,"pet monkey,brother brother relationship,friend,abduction,police inspector",PT2H50M,Govinda | Chunky Pandey | Raj Babbar,David Dhawan,Anees Bazmee
TVSeries,Byomkesh Bakshi,https://www.imdb.com/title/tt0157217/,https://m.media-amazon.com/images/M/MV5BNTk1ODYzOTEtNWE5NS00ODA3LTg2YzYtOTQ5NzhjNjViMmE3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,"An intelligent detective from Kolkata solves, without any weapons, many mysteries that remain unsolved by police.",9.2,Adventure | Crime | Mystery,1993-02-14,"murder,detective as protagonist,tv series,based on novel",,Rajit Kapoor | K.K. Raina | Kartik Dutta,,
Movie,Dalaal,https://www.imdb.com/title/tt0106653/,https://m.media-amazon.com/images/M/MV5BMGNhM2I2OGYtM2EyYi00MDUzLThkMjMtMmU3NDk1Mzg3OGNjXkEyXkFqcGdeQXVyNjc1MzY5NDU@._V1_.jpg,"Naive, illiterate Bhola Nath lives in a small village in India, which has yet to receive electricity. Bhola is helpful to everyone around him, and even speaks out against the local politician, Chatriprasad. Perturbed by this, Chat...",5.1,Action | Drama,1993-10-29,"lust,attempted rape,pimp,prostitute,one word title",PT2H40M,Mithun Chakraborty | Ayesha Jhulka | Ravi Behl,Partho Ghosh,Kaushal Bharati | Tarun Ghosh | Anwar Khan
Movie,Anari,https://www.imdb.com/title/tt0106270/,https://m.media-amazon.com/images/M/MV5BMDA0MjYxMzUtZTYyOS00MGNmLThiZTMtNDA0ZDQwMGFjNzczXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A rich girl appoints a simpleton, as her bodyguard. She soon falls in love with him, which creates havoc in his life.",5.3,Comedy | Drama | Romance,1993-05-26,,PT2H51M,Rakhee Gulzar | Venkatesh Daggubati | Karisma Kapoor,K. Muralimohana Rao,
Movie,Khal Nayak,https://www.imdb.com/title/tt0107311/,https://m.media-amazon.com/images/M/MV5BMjY2MDM4N2QtYjRlNy00NTIwLWE1YzMtMWJmZDBjOWQxOThhXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_.jpg,A prison guard goes undercover as a dancer to try and recapture an escaped criminal and restore her police inspector boyfriend&apos;s reputation.,7.1,Action | Adventure | Crime,1993-06-15,"police,prison,escape,arrest,criminal",PT3H10M,Sanjay Dutt | Madhuri Dixit | Jackie Shroff,Subhash Ghai,Subhash Ghai | Ram Kelkar | Kamlesh Pandey
