type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Bãhubali 2: The Conclusion,https://www.imdb.com/title/tt4849438/,https://m.media-amazon.com/images/M/MV5BMmE2MzYyY2UtYTI2ZS00NjUyLWE5MjEtMmJmMWVmZWFmMTYwXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_.jpg,"When Shiva, the son of Bahubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",8.2,Action | Drama,2017-04-28,"coronation,sequel,second part,fight,battle",PT2H47M,Prabhas | Rana Daggubati | Anushka Shetty,S.S. Rajamouli,Vijayendra Prasad | S.S. Rajamouli | C.H. Vijay Kumar
Movie,Raees,https://www.imdb.com/title/tt3405236/,https://m.media-amazon.com/images/M/MV5BMTc2NTYwMTE1NV5BMl5BanBnXkFtZTgwODQ5MzAwMTI@._V1_.jpg,A bootlegger sets out to improve his community as a promising leader but falls in a political trap.,6.6,Action | Crime | Drama,2017-01-25,"character name as title,man wears eyeglasses,boy wears eyeglasses,timeframe 1980s,prohibition",PT2H23M,Shah Rukh Khan | Sunny Leone | Nawazuddin Siddiqui,Rahul Dholakia,Rahul Dholakia | Harit Mehta | Niraj Shukla
Movie,Ittefaq,https://www.imdb.com/title/tt6692354/,https://m.media-amazon.com/images/M/MV5BMjA1MDc5NzYzNl5BMl5BanBnXkFtZTgwMDQ0Mjc3MzI@._V1_.jpg,A detective seeks out the truth between two different stories of a crime scene.,7.2,Crime | Mystery | Thriller,2017-11-03,"bad guy wins,detective",PT1H45M,Sidharth Malhotra | Sonakshi Sinha | Akshaye Khanna,Abhay Chopra,Abhay Chopra | Shreyas Jain | Nikhil Mehrotra
Movie,Vikram Vedha,https://www.imdb.com/title/tt6148156/,https://m.media-amazon.com/images/M/MV5BY2FiMTFmMzMtZDI2ZC00NDQyLWExYTUtOWNmZWM1ZDg5YjVjXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,,8.2,Action | Crime | Drama,2017-07-21,"gangster,fight,gunfight,shootout,sledgehammer",PT2H27M,Madhavan | Vijay Sethupathi | Shraddha Srinath,Gayatri | Pushkar | Gowtham Selvaraj,Manikandan K. | Gautam Siddharth | Gayatri
Movie,Mom,https://www.imdb.com/title/tt5690142/,https://m.media-amazon.com/images/M/MV5BNzEzZjg0YzEtNGE0Ny00MGEyLThmNmEtMDk1OWNlNWY3NjUwXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_.jpg,"After her daughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked away free.",7.2,Crime | Drama | Thriller,2017-07-07,"rape and revenge,revenge,dancing,cell phone,hijra",PT2H26M,Abhinay Raj Singh | Sridevi | Sajal Ali,Ravi Udyawar,Girish Kohli | Ravi Udyawar | Kona Venkat
Movie,Jab Harry Met Sejal,https://www.imdb.com/title/tt5997666/,https://m.media-amazon.com/images/M/MV5BMjIzMDI2NDUwOV5BMl5BanBnXkFtZTgwNzE2NjU3MjI@._V1_.jpg,A depressed middle-aged tour guide who lives in his own bubble gets another chance to experience and face reality through a chirpy girl.,5.1,Comedy | Drama | Romance,2017-08-04,tour guide,PT2H23M,Shah Rukh Khan | Anushka Sharma | Björn Freiberg,Imtiaz Ali,Imtiaz Ali
Movie,Viceroy&apos;s House,https://www.imdb.com/title/tt4977530/,https://m.media-amazon.com/images/M/MV5BYTk3YzkwYzctMTZmYi00YTlkLWIxMWItMTJiMzczYzRjODUwXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"The final Viceroy of India, Louis Francis Albert Victor Nicholas Mountbatten, 1st Earl Mountbatten of Burma (Hugh Bonneville), is tasked with overseeing the transition of British India to independence, but meets with conflict as d...",6.7,Biography | Drama | History,2017-08-11,"f rated,viceroy,india,pakistan,british raj",PT1H46M,Hugh Bonneville | Gillian Anderson | Manish Dayal,Gurinder Chadha,Paul Mayeda Berges | Gurinder Chadha | Moira Buffini
Movie,Hindi Medium,https://www.imdb.com/title/tt5764096/,https://m.media-amazon.com/images/M/MV5BY2E4NWQ4ZjEtNThlOC00NThjLThmZjgtMWU0MDgzMmYwOGU3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,A couple from Chandni Chowk aspire to give their daughter the best education and thus be a part of and accepted by the elite of Delhi.,7.8,Comedy | Drama,2017-05-19,educational,PT2H12M,Irrfan Khan | Saba Qamar | Dishita Sehgal,Saket Chaudhary,Sonu Sinha | Saket Chaudhary | Amitosh Nagpal
TVSeries,Inside Edge,https://www.imdb.com/title/tt6112414/,https://m.media-amazon.com/images/M/MV5BYzMxZGEyMjAtMmMzMS00YTUzLThiYjYtOWFjYjdkZGM5MTM5XkEyXkFqcGdeQXVyNzczODg4NTI@._V1_.jpg,"Inside Edge is the story of the Mumbai Mavericks, a T20 cricket franchise playing in the Powerplay League. Set in a landscape of conflicting interests, where selfishness is almost a virtue, where sex, money, and power are mere mea...",7.9,Drama | Sport,2017-07-10,"cricket,game",,Tanuj Virwani | Sayani Gupta | Richa Chadha,,Karan Anshuman
Movie,Kaabil,https://www.imdb.com/title/tt5460276/,https://m.media-amazon.com/images/M/MV5BMWJkMjJiNzMtNzhmOC00MjQ3LTg5MmEtMTRkMTg1ZjQ2ZmM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkxMzY0Mjk@._V1_.jpg,,7.1,Action | Crime | Drama,2017-01-25,"rape and revenge,revenge,rape,mumbai india,india",PT2H19M,Hrithik Roshan | Yami Gautam | Ronit Roy,Sanjay Gupta,Siraj Ahmed | Sanjay Masoomm | Vijay Kumar Mishra
