type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Chor Nikal Ke Bhaga,https://www.imdb.com/title/tt22297828/,https://m.media-amazon.com/images/M/MV5BNDMwZjQ2YzUtZDQyMC00MjcwLTlmN2MtZGY4OGEyMzMzNTk4XkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_.jpg,"A flight attendant and her business partner on a mission to steal diamonds and free themselves from the clutches of a loan shark.At 40,000 feet in the air, the heist goes horribly wrong and turns into a hostage situation.",7.8,Crime | Drama | Thriller,2023-03-24,"accident,airplane,plane,heist,thief",PT1H50M,Yami Gautam | Sunny Kaushal | Sharad Kelkar,Ajay Singh,Siraj Ahmed | Raj Kumar Gupta | Amar Kaushik
Movie,Pathaan,https://www.imdb.com/title/tt12844910/,https://m.media-amazon.com/images/M/MV5BM2QzM2JiNTMtYjU4Ny00MDZkLTk3MmUtYTRjMzVkZGJlNmYyXkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_.jpg,"An Indian agent races against a doomsday clock as a ruthless mercenary, with a bitter vendetta, mounts an apocalyptic attack against the country.",6.1,Action | Adventure | Thriller,2023-01-25,"fight in a train,fight atop a moving train,underwater scene,undercover cop,spy",PT2H26M,Shah Rukh Khan | Deepika Padukone | John Abraham,Siddharth Anand,Shridhar Raghavan | Abbas Tyrewala | Siddharth Anand
Movie,Bholaa,https://www.imdb.com/title/tt15302222/,https://m.media-amazon.com/images/M/MV5BZjMwNDI3YmMtZmVkNy00OWNlLThhYWItOWEzNzhhYzg2NzBjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"After getting out of prison with the desire to meet his daughter, Bholaa&apos;s plans are interrupted by a well-orchestrated drug bust.",7.8,Action | Adventure | Crime,2023-03-30,"3d,3 dimensional,prisoner,remake,criminal",PT2H24M,Ajay Devgn | Amala Paul | Tabu,Ajay Devgn,Lokesh Kanagaraj | Ankush Singh | Sandeep Kewlani
TVSeries,Rana Naidu,https://www.imdb.com/title/tt15471900/,https://m.media-amazon.com/images/M/MV5BNDQ4MTE5YzItMmY2OS00NGViLTlkYjctZWVhYTdhZWY4N2UyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"In the complicated world of celebrities, Rana Naidu is the go-to problem-solver. When his father is released from prison, Rana grapples with family secrets and personal conflict and realizes that the only problem he cant fix is hi...",7.3,Action | Crime | Drama,2023-03-10,"remake,character name as series title,bollywood,job,struggle",,Venkatesh Daggubati | Rana Daggubati | Surveen Chawla,,Karan Anshuman
TVSeries,The Night Manager,https://www.imdb.com/title/tt15576504/,https://m.media-amazon.com/images/M/MV5BYjU2NDY0ZTktYTM2Zi00NzhlLWIzZGUtMWE0N2MzNGI2YTkxXkEyXkFqcGdeQXVyMTA3MTI2ODc5._V1_.jpg,"Follows Shaan Sengupta, an ex-soldier, who must infiltrate an arms dealer&apos;s inner circle to bring down his empire of war.",7.7,Crime | Thriller,2023-02-17,death,,Aditya Roy Kapoor | Anil Kapoor | Sobhita Dhulipala,,Sandeep Modi | Shridhar Raghavan
Movie,Kabzaa,https://www.imdb.com/title/tt11364772/,https://m.media-amazon.com/images/M/MV5BNzk0OGI4ZDItZTNhZC00MzA4LThiOWEtNmM0NGQ0N2RmMjUxXkEyXkFqcGdeQXVyOTY3OTAzOTQ@._V1_.jpg,"In 1947 a Gandhi follower and a freedom fighter were brutally attacked. Due to unavoidable circumstances, the freedom fighter son gets trapped in the mafia world and the story revolves between 1942 to 1986.",7.5,Action | Crime | Drama,2023-03-17,"one word title,freedom",PT2H14M,Upendra | Sudeep | Shriya Saran,R. Chandru | Shivu Hiremath | Soori,M Chandramouli | R. Chandru
Movie,Dasara,https://www.imdb.com/title/tt15440322/,https://m.media-amazon.com/images/M/MV5BZTg3NTJlMTktNWYyYi00YmEyLTg5MTgtMGI2YmEzYzZlOGZiXkEyXkFqcGdeQXVyNTgxODY5ODI@._V1_.jpg,,7.7,Action | Adventure | Drama,2023-03-30,"coal mine,coal",PT2H36M,Nani | Keerthy Suresh | Shine Tom Chacko,Srikanth Odela,Srikanth Odela | Thota Srinivas
Movie,Mrs. Chatterjee vs. Norway,https://www.imdb.com/title/tt14295590/,https://m.media-amazon.com/images/M/MV5BNWU3NjhiNjctNTVmZC00YWRkLWE5NmMtOTM3ZDk1ZDA0ZTI5XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg,An immigrant Indian mother&apos;s battle against the Norwegian foster care system and local legal machinery to win back the custody of her children.,7.5,Biography | Drama,2023-03-17,mother,PT2H13M,Rani Mukerji | Jim Sarbh | Sara Soulié,Ashima Chibber,Ashima Chibber | Rahul Handa | Sameer Satija
Movie,Bheed,https://www.imdb.com/title/tt15680228/,https://m.media-amazon.com/images/M/MV5BMzA0ODc1YWYtNzFhYy00NTlhLWJkZGYtMGFjOGRjYWM0MWJmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,The toughest times people had to face just to reach their homes.,5.6,Drama,2023-03-24,country,PT2H4M,Rajkummar Rao | Anupam Mishra | Digvijay Singh Gurbat,Anubhav Sinha,Sonali Jain | Anubhav Sinha | Saumya Tiwari
Movie,Gaslight,https://www.imdb.com/title/tt27012110/,https://m.media-amazon.com/images/M/MV5BYTg5OWI1MGEtZjgzMC00ZTgwLWI2MDMtYWY2ZTI4NDk5YzQ3XkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_.jpg,"Misha, who returns to her royal family estate after 15 years to visit her estranged father, only to find him missing.",6.8,Crime | Mystery | Thriller,2023-03-31,missing person,,Sara Ali Khan | Vikrant Massey | Chitrangda Singh,Pavan Kirpalani,Neha Sharma | Pavan Kirpalani | Ameet Mehta
