type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Kabhi Khushi Kabhie Gham...,https://www.imdb.com/title/tt0248126/,https://m.media-amazon.com/images/M/MV5BZjc5NGExODktNjE3MC00OGJiLWE1NzItNzI1MzU5ODBjNWVkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"After marrying a poor woman, rich Rahul is disowned by his father and moves to London to build a new life. Years later, his now-grown younger brother Rohan embarks on a mission to bring Rahul back home and reunite the family.",7.4,Drama | Musical | Romance,2001-12-14,"love,melodrama,marriage,funeral,wealth",PT3H30M,Shah Rukh Khan | Kajol | Amitabh Bachchan,Karan Johar,Karan Johar | Sheena Parikh
Movie,Lagaan: Once Upon a Time in India,https://www.imdb.com/title/tt0169102/,https://m.media-amazon.com/images/M/MV5BOTAzZjMwZTItNTE0Yy00NWY1LTg5NGItZDIwZWY5NjFlN2YwXkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_.jpg,The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,8.1,Drama | Musical | Sport,2001-06-15,"cricket the sport,indian freedom movement,land tax,cricket,1890s",PT3H44M,Aamir Khan | Raghuvir Yadav | Gracy Singh,Ashutosh Gowariker,Ashutosh Gowariker | Kumar Dave | Sanjay Dayma
Movie,Asoka,https://www.imdb.com/title/tt0249371/,https://m.media-amazon.com/images/M/MV5BNjk3OTZmYWUtMDYwMy00Y2ZmLWEzMDYtOTg3YjQzNDNkM2E1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,The epic tale of King Asoka&apos;s life is recounted.,6.4,Action | Biography | Drama,2001-10-26,"indian history,character name as title,one word title,emperor,ancient india",PT3H,Shah Rukh Khan | Kareena Kapoor | Danny Denzongpa,Santosh Sivan,Saket Chaudhary | Santosh Sivan | Abbas Tyrewala
Movie,Monsoon Wedding,https://www.imdb.com/title/tt0265343/,https://m.media-amazon.com/images/M/MV5BZWMzMDJhMjgtZjk2NS00ZDM4LThmOGMtOTQzYWU3N2Y4Y2M2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,,7.3,Comedy | Drama | Romance,2001-11-30,"wedding,title directed by female,bride,marriage,celebration",PT1H54M,Naseeruddin Shah | Lillete Dubey | Shefali Shah,Mira Nair,Sabrina Dhawan
Movie,Gadar: Ek Prem Katha,https://www.imdb.com/title/tt0284137/,https://m.media-amazon.com/images/M/MV5BYmU3NDBkOWQtN2JjZi00YzIyLTk5NTYtOGYxOTEzOTRjNzJhXkEyXkFqcGdeQXVyNjQ1MDcxNzM@._V1_.jpg,"Set during the Partition of India in 1947, a Sikh truck driver falls in love with a Muslim girl belonging to an aristocratic family.",7.3,Action | Drama | Romance,2001-06-15,"muslim,year 1947,sikh,lahore pakistan,hand pump",PT2H50M,Sunny Deol | Ameesha Patel | Amrish Puri,Anil Sharma,Shaktimaan Talwar
Movie,One 2 Ka 4,https://www.imdb.com/title/tt0227194/,https://m.media-amazon.com/images/M/MV5BMzhkMTA4ODMtM2UyOC00ZGZlLWFhMjUtMmExZGIyMjE4YjNkXkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_.jpg,"When a cop&apos;s partner is killed in the line of duty, he assumed guardianship of his orphaned children while investigating the murder.",5.5,Action | Crime | Drama,2001-03-30,"corrupt cop,digit in title,robbery,traitor,drug lord",PT2H49M,Shah Rukh Khan | Jackie Shroff | Juhi Chawla,Shashilal K. Nair,Sanjay Chhel | Raaj Kumar Dahima | Manoj Lalwani
Movie,Chori Chori Chupke Chupke,https://www.imdb.com/title/tt0256692/,https://m.media-amazon.com/images/M/MV5BYWU3YzY4OGMtNTYwMi00OTVmLWFlMzUtNmM2M2M3NmUyZTM1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,A prostitute agrees to get impregnated and then give the baby to a couple (Raj and Priya) in exchange for a million rupees. Everything changes when she develops feelings for the baby and Raj.,5.5,Comedy | Drama | Musical,2001-03-09,"cricket the sport,love,prostitute,flashback,family relationships",PT2H45M,Salman Khan | Rani Mukerji | Preity G Zinta,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,Shyam Goel | Javed Siddiqui | Neeraj Vora
Movie,Kasoor,https://www.imdb.com/title/tt0272688/,https://m.media-amazon.com/images/M/MV5BMDYwNDQzZWYtYWI3MS00ZmRhLWE1OTEtNWZhMDgzZjVlZDhiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Shekhar appoints Simran, a lawyer with an impeccable record, to represent him as he was accused of murdering his wife and soon she starts falling in love with him. Little she knows that Shekhar has some darker intentions.",6,Drama | Mystery | Thriller,2001-02-02,"murder,lawyer,lust,shower,sex scene",PT2H31M,Divya Dutta | Lisa Ray | Apurva Agnihotri,Vikram Bhatt,Mahesh Bhatt | Girish Dhamija
Movie,Main Hoon Kunwari Dulhan,https://www.imdb.com/title/tt3844814/,https://m.media-amazon.com/images/M/MV5BMGNjOTNhMDItZmNjMC00NjM4LWE4YjEtYjIwNTI1ODgwYjFiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg,"Watch the full movie, Main Hoon Kunwari Dulhan, only on Eros Now. Main Hoon Kunwari is a 2012 Indian Hindi film, directed by J. Neelam and produced by J. Neelam. The film stars Satnam Kaur, Durgesh Nandini, Anil Nagrath, Junior Ja...",,Drama | Thriller,2001-01-01,,PT2H7M,Satnam Kaur | Arvinda Jaiswal | Durgesh Nandini,Jaspal Neelam,
Movie,Pyaar Ishq Aur Mohabbat,https://www.imdb.com/title/tt0285958/,https://m.media-amazon.com/images/M/MV5BMTQxMjA0MzEzOV5BMl5BanBnXkFtZTcwNDAzMzUyMQ@@._V1_.jpg,"Young and beautiful Isha Nair has three admirers - Yash Sabharwal, Gaurav Saxena and Taj Bharadwaj; all of them comes from affluent backgrounds and are willing to go to any length in order to attain her love but it is up to Isha t...",4.2,Drama | Musical | Romance,2001-09-26,"unrequited love,obsessive love,indian abroad,love triangle,heartbreak",PT2H48M,Arjun Rampal | Kirti Reddy | Suniel Shetty,Rajiv Rai,Shabbir Boxwala | Rajiv Rai | Naeem Sha
Movie,Yaadein...,https://www.imdb.com/title/tt0248617/,https://m.media-amazon.com/images/M/MV5BMjQyZGUzMDItNDgyMi00MWVkLWI3NjgtYWE2MjlhYmRjOGQ5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Raj is against love marriages and when his daughter Isha falls in love with Ronit Malhotra, he opposes their relationship. Will Ronit and Isha sacrifice their love for the sake of their parents or will they manage to convince them?",4.2,Musical | Drama | Romance,2001-06-27,"love,businessman,london england,memory,husband wife relationship",PT2H51M,Hrithik Roshan | Jackie Shroff | Kareena Kapoor,Subhash Ghai,Subhash Ghai | Amrik Gill | Aatish Kapadia
Movie,Ek Rishtaa: The Bond of Love,https://www.imdb.com/title/tt0284083/,https://m.media-amazon.com/images/M/MV5BZmNmOTM5ZGUtNTFiZS00M2E2LTk2NzAtNTJlZmQ0MGQyOTMwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Vijay Kapoor, a wealthy businessman and his family are deceived by Rajesh, Vijay Kapoor&apos;s employee and son in law. A struggle begins by both father-son duos to regain their business and position.",5.2,Drama,2001-05-18,"bankruptcy,riches to rags,fortune hunter,family reunion,love",PT2H54M,Amitabh Bachchan | Rakhee Gulzar | Akshay Kumar,Suneel Darshan,Suneel Darshan | Robin Bhatt | K.K. Singh
Movie,Lajja,https://www.imdb.com/title/tt0293342/,https://m.media-amazon.com/images/M/MV5BYTczZjQ0OWUtYjgyMS00YTdjLTg2NmUtMWVlYjVmMGQxYmQzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,The lives of four women from different places are the victims of male chauvinism and marital abuse. They decide to fight for their rights and dignity against the social norms and injustice.,6.6,Action | Crime | Drama,2001-08-31,"rape and revenge,theater,bandit,actress,dowry",PT3H22M,Manisha Koirala | Jackie Shroff | Madhuri Dixit,Rajkumar Santoshi,Ranjit Kapoor | Haroon Rashid | Ashok Rawat
TVSeries,Des Mein Niklla Hoga Chand,https://www.imdb.com/title/tt0461000/,https://m.media-amazon.com/images/M/MV5BMmUwZmI0MmUtOTk0ZC00ZGFlLWIwOTktYzExNTdlNzdlMDE0XkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg,Pammi a NRI living in London engaged to Rohan falls in Love with Dev on her Visit to India.,6.4,Drama | Romance,2001-10-29,love,,Sangeeta Ghosh | Varun Badola | Arun Bali,,
Movie,Zubeidaa,https://www.imdb.com/title/tt0255713/,https://m.media-amazon.com/images/M/MV5BNzE1ZjBlZDEtZGJjMS00ZjIzLTlmZWEtNGMzODlmZDJkMTY1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Zubeidaa, an aspiring Muslim actress, marries a Sikh prince to become his second wife. Her tumultuous relationship with her husband, and her inner demons lead her to a decision which has fatal consequences for them all.",6.5,Biography | Drama | History,2001-01-19,"muslim,indo pak partition,bigamy,muslim divorce,father daughter relationship",PT2H33M,Karisma Kapoor | Rekha | Manoj Bajpayee,Shyam Benegal,Khalid Mohamed | Javed Siddiqui
Movie,Kyo Kii... Main Jhuth Nahin Bolta,https://www.imdb.com/title/tt0297241/,https://m.media-amazon.com/images/M/MV5BOTc5ZDA0NTEtMmYxMy00YWE2LWIyZmMtMmQwNjM4MmRlNjkyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Raj is a successful lawyer due to constant cheating and dishonesty. When his wife comes to know about this, she threatens to leave him. Fearful of his parents&apos; divorce, Raj&apos;s son wishes that his father become unable to lie.",5.4,Action | Comedy | Drama,2001-09-21,"change of heart,love,father son relationship,gangster,husband wife relationship",PT2H11M,Govinda | Sushmita Sen | Rambha,David Dhawan,David Dhawan | Imtiaz Patel | Yunus Sajawal
TVSeries,Kasautii Zindagii Kay,https://www.imdb.com/title/tt1450737/,https://m.media-amazon.com/images/M/MV5BZDAyODM3NTUtMzg0MS00MzVhLTg0MDUtYjE4MjRiNThiMjI4XkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg,The story of Anurag and Prerna. It is the story of the trials and tribulations their love faces.,2.8,Drama | Romance,2001-10-29,multiple marriages,,Shweta Tiwari | Urvashi Dholakia | Ronit Roy,,Ekta Kapoor
Movie,American Desi,https://www.imdb.com/title/tt0203289/,https://m.media-amazon.com/images/M/MV5BMTc2OTg4MTQ5Ml5BMl5BanBnXkFtZTcwODQ4ODQyMQ@@._V1_.jpg,"College freshman Krishna Reddy, who has never cared for his Indian-American cultural heritage, looks forward to a new life on campus but is surprised to find that he has been assigned Indian roommates. Through his new experiences,...",6.6,Comedy | Drama | Romance,2002-09-27,"hare krishna,college,heritage,desi,indian american",PT1H40M,Deep Katdare | Ronobir Lahiri | Purva Bedi,Piyush Dinker Pandya,Piyush Dinker Pandya
Movie,Rehnaa Hai Terre Dil Mein,https://www.imdb.com/title/tt0299108/,https://m.media-amazon.com/images/M/MV5BZmVjOTY1NjUtMjVkYS00YjE4LTk5N2YtMWU2MTA4NmJjM2I1XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,"Maddy impersonates Rajeev, the person his love interest, Reena, is about to marry and attempts to woo her. However, he is unprepared for the moment when the truth will be revealed.",7.6,Comedy | Drama | Musical,2001-10-19,"romantic rivalry,falling in love,deception,rivalry,lie",PT2H40M,Madhavan | Saif Ali Khan | Dia Mirza,Gautham Vasudev Menon,Gautham Vasudev Menon | Vipul D. Shah
Movie,Badla Sherni Ka,https://www.imdb.com/title/tt3807778/,https://m.media-amazon.com/images/M/MV5BODkyNzkwYTMtMWJjNi00MzY3LTgyNzItMzgzYjYyN2M2MTNlXkEyXkFqcGdeQXVyMTA5NzIyMDY5._V1_.jpg,"Jungle woman Sherni objects when greedy hunters invade the forest, killing the animals for their tusks and hides.",8.2,Action,2001-01-01,forest,PT1H45M,Sapna Sappu | Amit Pachori | Junior Johnny Lever,Kanti Shah,
Movie,The Warrior,https://www.imdb.com/title/tt0295682/,https://m.media-amazon.com/images/M/MV5BODY2ZjdlYmItNDM1Ni00ZGFiLWJiZTMtY2YyZGE5NjZlYWEwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"In feudal India, a warrior (Khan) who renounces his role as the longitme enforcer to a local lord becomes the prey in a murderous hunt through the Himalayan mountains.",6.7,Adventure | Drama,2002-05-03,"snow adventure,bloody body of a child,dead child,murder of a child,old woman",PT1H26M,Irrfan Khan | Puru Chibber | Aino Annuddin,Asif Kapadia,Asif Kapadia | Tim Miller
Movie,Tum Bin...: Love Will Find a Way,https://www.imdb.com/title/tt0290326/,https://m.media-amazon.com/images/M/MV5BNDExNTliMDctZjVlMi00MmQ5LThiMWUtMzBjNjE3ODI0NDE0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,7.5,Drama | Romance,2001-07-13,"love,death,guilt,forgiveness,redemption",PT2H38M,Priyanshu Chatterjee | Himanshu Malik | Sandali Sinha,Anubhav Sinha,Shashank Dabral | Anubhav Sinha
Movie,Nayak: The Real Hero,https://www.imdb.com/title/tt0291376/,https://m.media-amazon.com/images/M/MV5BMGIxZGVlMzEtYjZlZS00NGRkLWEwMjUtNGEwOGUwY2ViZTA2XkEyXkFqcGdeQXVyNjY1NTEzNjE@._V1_.jpg,"A man accepts a challenge by the chief minister of Maharashtra to run the state for one day, and makes such a success of it that soon he is embroiled in political intrigue.",7.8,Action | Drama | Thriller,2001-09-07,"time bomb,minister,arrest,male nudity,nudity",PT3H7M,Anil Kapoor | Rani Mukerji | Amrish Puri,S. Shankar,Anurag Kashyap | S. Shankar
Movie,Ajnabee,https://www.imdb.com/title/tt0278291/,https://m.media-amazon.com/images/M/MV5BZDEyZTY3MzgtNWM0OC00YjRmLWI5YWUtMGM5ZTBmOWIzZjE0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A newlywed couple, Raj and Priya, move to Switzerland and become friends with their new neighbors, Vicky and Sonia. But one day, Sonia is murdered and Raj is accused of the murder. He goes on the run in order to prove himself inno...",6.3,Action | Crime | Drama,2001-09-21,"visual impairment,latex,blood,woman wrapped in a towel,pool scene",PT2H45M,Akshay Kumar | Bobby Deol | Kareena Kapoor,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,Robin Bhatt | Sanjeev Duggal | Shyam Goel
