type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Fire,https://www.imdb.com/title/tt0116308/,https://m.media-amazon.com/images/M/MV5BZDJlNjk0NDMtZGYxYy00ZGMxLTljOTUtYTgzZmQ0ODlhY2IzXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg,,7.1,Drama | Romance,1998-11-05,"repression,newlywed,marriage,fire,servant",PT1H48M,Shabana Azmi | Nandita Das | Karishma Jhalani,Deepa Mehta,Deepa Mehta
Movie,English Babu Desi Mem,https://www.imdb.com/title/tt0136153/,https://m.media-amazon.com/images/M/MV5BYjZhMjhlOWEtN2M5Ni00M2I3LTllYTgtM2EzNGJkMWZhOGE2L2ltYWdlXkEyXkFqcGdeQXVyNzA1NzE3NjI@._V1_.jpg,"After his brother dies, wealthy Vikram reluctantly goes back to India and forms a surprise bond with his orphaned nephew and the showgirl raising him.",4.6,Comedy | Drama | Musical,1996-01-26,"love,eight year old,dancer,uncle nephew relationship,guardian",PT2H50M,Shah Rukh Khan | Sonali Bendre | Rajeshwari,Praveen Nischol,G.M. Ayaz | S. Ali Raza
Movie,Army,https://www.imdb.com/title/tt0115568/,https://m.media-amazon.com/images/M/MV5BYjQ1OWFmNjctMmRmZS00YzUwLTk5NjAtYjk3MzhiZjg0ZmM0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,"Arjun, a newlywed Army man, is brutally killed by a gangster, Nagraj. His young widow, determined to avenge her husband&apos;s death, raises an army of dedicated young men to kill the gangster.",4.3,Action | Drama,1996-06-28,"prison,knocked unconscious,death row,evil man,heroine",PT2H33M,Sridevi | Shah Rukh Khan | Harish,Raam Shetty,Anees Bazmee | Sanjeev Duggal
Movie,Maachis,https://www.imdb.com/title/tt0116950/,https://m.media-amazon.com/images/M/MV5BNWUxN2RiNWUtZWNhYi00ZGI3LWFmMmUtNjdlOGQ5ZGE1OGNhXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots.",7.7,Action | Crime | Drama,1996-10-25,"love,brother sister relationship,dog,torture,frustration",PT2H40M,Om Puri | Tabu | Chandrachur Singh,Gulzar,H. Banerjee | Gulzar
Movie,Rakshak,https://www.imdb.com/title/tt0135621/,https://m.media-amazon.com/images/M/MV5BOGY1MmE0YWEtZjAxZi00MDdjLWEzNGQtOTkxNzYwNmRmMWVkXkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_.jpg,ASP Raj Sinha is assign with the task of bringing to justice the people who are responsible for printing and circulating fake currency notes. Raj is shocked when he learn that the leader behind this crime is none other than his ch...,5,Action | Thriller,1996-11-29,"violence,mother son relationship,action hero,corrupt cop,husband wife relationship",PT2H44M,Suniel Shetty | Karisma Kapoor | Sonali Bendre,Ashok Honda,Naeem-Ejaz
Movie,Agni Sakshi,https://www.imdb.com/title/tt0115484/,https://m.media-amazon.com/images/M/MV5BNmYxNzBkZjAtZDVlYy00ZjFkLWE0NTktYTc5NWRlNzI4MGRkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Newly married Suraj and Shivangi are on honeymoon where they meet Vishwanath - who claims that Shivangi is his wife.,6.1,Drama | Musical | Romance,1996-03-15,"fear,anger,wife beater,domestic violence,flashback",PT2H22M,Jackie Shroff | Nana Patekar | Manisha Koirala,Partho Ghosh,Hriday Lani | Ranbir Pushp
Movie,Saajan Chale Sasural,https://www.imdb.com/title/tt0246905/,https://m.media-amazon.com/images/M/MV5BN2QwYjkxODQtYTQzYS00YmI0LWJkNTEtNDdlMTc0OWZlOWIzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,A village-based singer attempts to find love and fame in the big city.,5.9,Comedy | Drama,1996-04-12,"man slaps a man,man slaps a woman,woman slaps a man,love,singer",PT2H14M,Govinda | Karisma Kapoor | Tabu,David Dhawan,Rumi Jaffery | Kader Khan | Sameer
Movie,Khamoshi: The Musical,https://www.imdb.com/title/tt0116763/,https://m.media-amazon.com/images/M/MV5BOWM3MmEwN2EtOGFmNy00OGU4LTk2MjItMzVmNjc2YmMxMjQ2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,The daughter of deaf-mute parents seeks their understanding when she discovers a love for music.,7.5,Drama | Musical | Romance,1996-08-09,"bollywood musical,sign language,pregnancy,roman catholic,piano",PT2H40M,Manisha Koirala | Nana Patekar | Salman Khan,Sanjay Leela Bhansali,Sanjay Leela Bhansali | Sutapa Sikdar
TVSeries,Just Mohabbat,https://www.imdb.com/title/tt1692203/,https://m.media-amazon.com/images/M/MV5BMTI4NDk0NTctYWNlNS00OGNmLWJkNzUtMDA4ZjU2N2E5ZmIxXkEyXkFqcGdeQXVyNDc0MDgzNTE@._V1_.jpg,"The story revolves around the life of Jai, a kid who stays in a hostel in Dehradun away from his parents Raj and Maya. The series chronicles his growing up years and focuses on his relationships with his family and friends, especi...",8.4,Drama | Family | Romance,,,,Manoj Pahwa | Harsh Lunia | Kavita Kapoor,,
Movie,Sapoot,https://www.imdb.com/title/tt0135641/,https://m.media-amazon.com/images/M/MV5BZTBkZjQ3YzEtNDY2YS00MDkyLThjYjAtODRiMjA4N2IzYTlmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"When a gangster is killed by his rivals, his two sons vow revenge.",5.2,Action | Crime | Drama,1996-11-08,"police officer,father son relationship,gangster,brother sister relationship,womanizer",PT2H38M,Akshay Kumar | Suniel Shetty | Karisma Kapoor,Jagdish A. Sharma,S. Khan | Naeem-Ejaz
Movie,Chaahat,https://www.imdb.com/title/tt0172234/,https://m.media-amazon.com/images/M/MV5BNjQ4NGExZTMtMTRhMi00MDdhLWExZTAtYzI0ZmM5YTIxOGMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,,5.5,Drama | Romance,1996-06-06,"hotel,singer,love,cancer,father son relationship",PT2H31M,Naseeruddin Shah | Shah Rukh Khan | Pooja Bhatt,Mahesh Bhatt,Robin Bhatt | Akash Khurana | Javed Siddiqui
Movie,Daayraa,https://www.imdb.com/title/tt0116002/,https://m.media-amazon.com/images/M/MV5BMDVlZWU5M2ItOGMzMC00ZDc2LTljYTctYWNlNzExM2QxMzQ5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,"Set on the north eastern coast of India this unusual Indian film mixes the genres of Bollywood (the song) with a toght hard hitting look at Indian society looking at areas of women&apos;s place in Indian village society, cross dressing...",7.3,Drama | Music | Romance,1997-06-13,"transgender,transgender woman,indian,song,rape",PT1H47M,Nirmal Pandey | Sonali Kulkarni | Faiyyaz,Amol Palekar,Timeri N. Murari | Amol Palekar | Chitra Palekar
Movie,Tere Mere Sapne,https://www.imdb.com/title/tt0117878/,https://m.media-amazon.com/images/M/MV5BMzkyMWEyZGQtMWFhNi00MDM5LWJkNzItMTVlZDUzNmJkMTRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Balu (Arshad Warsi) is a slick but flat-broke cabdriver whose life is changed forever when he picks up an unhappy young rich man named Rahul (Chandrachur Singh) at the airport one day. Bored with his privileged but empty life, Rah...",6.2,Action | Comedy | Drama,1996-12-06,"identity swap,love,father son relationship,boyfriend girlfriend relationship,cemetery",PT2H26M,Chandrachur Singh | Arshad Warsi | Priya Gill,Joy Augustine,Joy Augustine | Khalid Azmi | Tigmanshu Dhulia
Movie,Ajay,https://www.imdb.com/title/tt0267252/,https://m.media-amazon.com/images/M/MV5BYTBlMzkxNzktZmQ2YS00N2I3LWJhMzQtOGY5NGE3M2I5YmQ1XkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_.jpg,"Raja Brijraj Singh and his younger brother Raja Ranbir Singh lives in a spacious bungalow and are wealthy landlords of a small Indian village name Kishengard. They would like there only, head-strong and foreign returned niece Mano...",4,Action | Drama | Romance,1996-12-20,"murder,bare midriff,murder of a family,brother sister relationship,dream",PT2H26M,Sunny Deol | Karisma Kapoor | Reena Roy,Suneel Darshan,Suneel Darshan | Rajeev Kaul | Kamlesh Pandey
Movie,Daraar,https://www.imdb.com/title/tt0116024/,https://m.media-amazon.com/images/M/MV5BMTYzMzg2MzcxOV5BMl5BanBnXkFtZTcwMjk2ODgzMQ@@._V1_.jpg,"Rich industrialist Raj meets Priya in Shimla and falls madly in love with her, but she ignores him. Her mother tells her she should marry him as he is a good person, and she should tell him everything about her past. Priya writes ...",5.3,Action | Drama | Romance,1996-07-05,"faked death,domestic violence,train track,villain turns good,obsession",PT1H45M,Rishi Kapoor | Juhi Chawla | Arbaaz Khan,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,Aadesh K. Arjun | Sachin Bhowmick
Movie,Bal Bramhachari,https://www.imdb.com/title/tt0115616/,https://m.media-amazon.com/images/M/MV5BMGRhMjY3YzgtNmU4OC00OGUwLTg5MTUtNDkwZWVhZGY0YTFlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_.jpg,Professor Vijay Tripathi and Bhujbal Choudhury have a small land dispute between themselves forcing Bhujbal and his men to mercilessly kill Vijay making his death look as though lightning struck him. In the process Vijay&apos;s pregnan...,3.3,Action | Drama,1996-09-06,"murder,revenge,attempted murder,childbirth,priest",PT2H43M,Puru Rajkumar | Karisma Kapoor | Deepak Tijori,Prakash Mehra | Bindu Shukla,Ravi Kapoor | Anwar Khan | Prakash Mehra
TVSeries,Hasratein,https://www.imdb.com/title/tt3240324/,,,7.4,Drama,1996-01-01,,,Harsh Chhaya | Seema Kapoor | Dharmesh Vyas,,
Movie,Masoom,https://www.imdb.com/title/tt0978642/,https://m.media-amazon.com/images/M/MV5BMTg2NjEzNjY4NV5BMl5BanBnXkFtZTgwODc1NDgyNjE@._V1_.jpg,"Kishan is the only son of Yashoda and Vikram Singh. Vikram is killed by a gangster Barood. A youngster named Akash, who is an investigating journalist. At any cost he wants Barood to be arrested and punished. Kishan gets kidnapped...",5.5,Action | Comedy | Thriller,,"remake,boy,gangster,mother son relationship,single mother",PT2H10M,Tinnu Anand | Sulabha Arya | Arun Bakshi,Mahesh Kothare,
Movie,PremGranth,https://www.imdb.com/title/tt0117374/,https://m.media-amazon.com/images/M/MV5BOWQ1NWQ2MjktYmIzNC00NjNmLTg1NTMtMWVhNjMzY2RmYWI1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Professionally qualified as a lawyer, Somen lives a wealthy lifestyle with his mom, Parvati, and dad, Dharam Bhushan, who presides over the town of Shripuri as an upper caste Hindu Priest. During the Dassera fest, Somen meets with...",5,Action | Drama | Musical,,"priest,hindu,love,casteism,rape",PT2H36M,Shammi Kapoor | Rishi Kapoor | Madhuri Dixit,Rajeev Kapoor,Jainendra Jain
Movie,Jeet,https://www.imdb.com/title/tt0116690/,https://m.media-amazon.com/images/M/MV5BYmVjOTNkOTMtODJmNy00YWY2LThkZDMtZWU3MWU4YzEzMGEwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A hitman working for a crime boss falls for a woman but she is married off to her childhood friend. Later, when the woman&apos;s and her husband&apos;s life comes under threat from the crime boss, the hitman becomes their protector.",5.8,Action | Romance,1996-08-23,"crime boss,courtesan,unlikely romance,honeymoon,obsessive love",PT3H,Sunny Deol | Karisma Kapoor | Salman Khan,Raj Kanwar,Amrik Gill | Raj Kanwar
Movie,Kadhal Desam,https://www.imdb.com/title/tt0305714/,https://m.media-amazon.com/images/M/MV5BZGMyNmY3MTItNzRiYi00YTg1LWE0MTYtZDExOGU0YTliOTlhXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,"Two boys from rival colleges, one rich and the other poor, become good friends after an incident. A new girl in college makes both their hearts melt but neither realises that they love the same girl.",6.8,Comedy | Drama | Romance,1996-08-23,"football,two men in love with the same woman,love triangle,college,rivalry",PT2H38M,Abbas | S.P. Balasubrahmanyam | Chaplin Balu,Kathir,Kathir
Movie,Khoon Ki Pyasi,https://www.imdb.com/title/tt0455139/,https://m.media-amazon.com/images/M/MV5BM2MxYzYxOTctNDAzZi00ZjQzLTk5YTktODA2ZGQxYThlOGIyXkEyXkFqcGdeQXVyNjc1MzY5NDU@._V1_.jpg,,3.7,Horror,,,PT1H57M,Rita Bhaduri | Ramesh Goyal | Javed Khan,K.C. Handra,
Movie,Raja Hindustani,https://www.imdb.com/title/tt0117437/,https://m.media-amazon.com/images/M/MV5BM2Q1NGRiOTctMWQyMC00N2RiLTg5YTMtM2JiMGI0ZTAyNjQwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Raja, a taxi driver, falls in love with Aarti, a rich girl, and marries her against her parents&apos; wishes. Later, her parents try to create differences amongst the couple.",6,Action | Comedy | Drama,1996-11-15,"love,taxi driver,red dress,stepmother,poor man rich woman",PT2H45M,Aamir Khan | Karisma Kapoor | Suresh Oberoi,Dharmesh Darshan,Robin Bhatt | Dharmesh Darshan | Javed Siddiqui
Movie,Krishna,https://www.imdb.com/title/tt0135515/,https://m.media-amazon.com/images/M/MV5BODU1NTM1NTI2MV5BMl5BanBnXkFtZTgwMzY4NzYxNTE@._V1_.jpg,,5.2,Action | Drama | Romance,1996-08-02,"gangster,humiliation,insult,dancer,tough guy",PT2H36M,Suniel Shetty | Karisma Kapoor | Shakti Kapoor,S. Deepak | Deepak S. Shivdasani,Tinnu Anand | Santosh Saroj
Movie,Return of Jewel Thief,https://www.imdb.com/title/tt0117470/,https://m.media-amazon.com/images/M/MV5BMTc2NDc2ODQyMF5BMl5BanBnXkFtZTcwOTMyNDE0MQ@@._V1_.jpg,"Multi-millionaire Vinay Kumar owns a show-room with Jewels found all over the world in different shape, style and fashion. In order to exhibit something new he seeks permission from the British Government to loan him the priceless...",4.2,Crime | Thriller,1996-10-18,"diamond,police commissioner,suspect,jewel thief,necklace",PT2H39M,Ashok Kumar | Dev Anand | Dharmendra,Ashok Tyagi,Sanjay Nirupam | Ranbir Pushp
Movie,Khilona,https://www.imdb.com/title/tt0403200/,https://m.media-amazon.com/images/M/MV5BYzE5MmFmMTctNGM4NC00YzA2LTgxMDktNzI2MGVkOGM3ZTdmXkEyXkFqcGdeQXVyNDQ0ODI2MQ@@._V1_.jpg,"After being double crossed by his boss Dabla, Rajkumar takes revenge on him and becomes the ruling Don of the city. His arch enemy, Ronny, carries out several attacks towards him but fails every time. During one of Ronny&apos;s attacks...",7.1,Drama | Romance,1996-12-13,"friendship,tragic villain,dual wield,suicide,love triangle",PT2H16M,Aditya Pancholi | Shakti Kapoor | Mohan Joshi,Deepak Pawar,
Movie,Aisi Bhi Kya Jaldi Hai,https://www.imdb.com/title/tt0149609/,https://m.media-amazon.com/images/M/MV5BMjgwM2EwMWQtNDU1Ny00YzRiLWIyYjQtYWZjODAyODk1NGNjL2ltYWdlXkEyXkFqcGdeQXVyMjQ2MjgyNjY@._V1_.jpg,The story is about a single father (Sachin) who is overly protective of her daughter (Srishti Behl) and does not like the idea that his daughter will leave him after marriage and hence tries to create hurdles between his daughter ...,6.8,Comedy | Romance,,"overprotective father,father daughter relationship,love,school,eyeglasses",PT2H12M,Sachin Pilgaonkar | Vivek Mushran | Ashok Saraf,Sachin Pilgaonkar,Sajeev Kapoor
Movie,Mr. Bechara,https://www.imdb.com/title/tt0117099/,https://m.media-amazon.com/images/M/MV5BYTczYWEwNmYtMWVlOS00ODg4LTkyMzYtNGU0YWFhOGNlNTM5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg,,5.4,Comedy | Drama,1996-08-30,,PT2H20M,Anil Kapoor | Sridevi | Nagarjuna Akkineni,Bhagyaraj,Nawab Arzoo | Bhagyaraj
Movie,Is Raat Ki Subah Nahin,https://www.imdb.com/title/tt0308417/,https://m.media-amazon.com/images/M/MV5BOWVlMjUxNDAtNGY5Yi00MmJkLTlkZDctOWU1N2IzNTM1ZGU1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Ramanbhai is the criminal don of Bombay, and most criminal activities are linked indirectly to him. He has a rival in Vilas Pandey, who is furious with Ramanbhai, and wants to get a larger part of his share from the wealth generat...",7,Crime | Thriller,,"neo noir,organized crime,crime boss,five word title,gang war",PT2H11M,Murad Ali | Tarun Kumar Chatterjee | Tara Deshpande,Sudhir Mishra,Nikkhil Advani | Imtiaz Hussain | Sudhanshu Mishra
Movie,Ninne Pelladatha,https://www.imdb.com/title/tt0359750/,https://m.media-amazon.com/images/M/MV5BNGVmNDhjY2QtNmI4ZS00YmZiLWE3MGItMTY1YjE0YWYxMjMxXkEyXkFqcGdeQXVyNjQ1MDcxNzM@._V1_.jpg,"Raju and Mahalaxmi meet at a marriage ceremony and both are attracted to each other. They soon fall deeply in love with each other, and decide to inform their respective parents of their plan to get married. Raju&apos;s family welcomes...",7.7,Romance | Comedy | Drama,1996-10-04,,PT2H26M,Nagarjuna Akkineni | Tabu | Chalapathi Rao,Krishna Vamsi | Y.V.S. Chowdary,Krishna Vamsi | Pruthvi Teja | Uttej
Movie,Yeh Majhdhaar,https://www.imdb.com/title/tt0115019/,https://m.media-amazon.com/images/M/MV5BZTc5ZTkzODgtYWZiNS00OTI2LTkwMzAtNGRhYTAwMDVmNjJiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_.jpg,"Judge Krishna (Rahul Roy) and Radha (Manisha Koirala) are in love. Due to class conflicts, they are unable to marry, but continue with a very intimate relationship, which results in Radha getting pregnant. Then Gopal (Salman Khan)...",5.2,Drama | Romance,1996-03-29,"best friend,love triangle",PT2H19M,Salman Khan | Manisha Koirala | Rahul Roy,Esmayeel Shroff,Honey Chhaya | Salim Khan
