type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,Mahabharat,https://www.imdb.com/title/tt0158417/,https://m.media-amazon.com/images/M/MV5BMGE1MTlmNmYtMTg4Zi00NWRmLWIxMzktMTViNjRmYTQ5NDI2XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,"When a dynastic struggle between the collateral branches of the Kuru clan, the Kauravas and Pandavas lead them to the threshold of war, Lord Krishna decides to step in and take control of the situation.",9,Adventure | Drama | History,1988-10-02,"dice game,throne,exile,epic,krishna the hindu deity",,Harish Bhimani | Nitish Bharadwaj | Mukesh Khanna,,
Movie,Shahenshah,https://www.imdb.com/title/tt0093949/,https://m.media-amazon.com/images/M/MV5BNWRhNzA3MmUtMDE4My00OTZkLWIwNWUtZGFhZDU0ZWZkM2ZjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,6.3,Action | Adventure,1988-02-12,"vigilante,self justice,reporter,police officer,organized crime",PT2H55M,Amitabh Bachchan | Meenakshi Sheshadri | Aruna Irani,Tinnu Anand,Inder Raj Anand | Jaya Bachchan | Santosh Saroj
Movie,Veerana,https://www.imdb.com/title/tt0260494/,https://m.media-amazon.com/images/M/MV5BM2I4YjNlYjYtNzczYy00ODlmLTliM2QtZTQ4MTVjYTY4YjVkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,"A beautiful young girl, unfortunately possessed from her childhood by a vengeful spirit, wanders around lonely places to seduce and kill people, gradually becoming lost into a dark world of revenge and lust.",6.6,Action | Drama | Horror,1988-05-06,"lust,mansion,spiderweb,bed,woman wears a swimsuit",PT2H15M,Jasmin | Hemant Birje | Sahila Chaddha,Shyam Ramsay | Tulsi Ramsay,J.K. Ahuja | Shyam Ramsay | Omar Khayyam Saharanpuri
Movie,Khatron Ke Khiladi,https://www.imdb.com/title/tt0095440/,https://m.media-amazon.com/images/M/MV5BMmE0ZDBjZjQtZmI3Yy00YTg4LTlhYjYtNGI2MWJjZjNjZGU2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Honest truck driver Balwant watch helplessly as the owners of the trucking company he works for mauled his brother, Jaswant to death. When he lodges a complaint with the police the inspector instead arrest him for this crime; the ...",4.7,Action | Drama,1988-05-13,"twins,trauma,prison,vigilante,truck driver",PT2H36M,Dharmendra | Sanjay Dutt | Chunky Pandey,Rama Rao Tatineni,Faiz Saleem | M.D. Sunder
Movie,Dayavan,https://www.imdb.com/title/tt0094958/,https://m.media-amazon.com/images/M/MV5BNDc4YjRlODctZmExOS00MDhjLTkzYjgtZTYyNmY2NDk2NjY3XkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_.jpg,"The story of Dayavan, a benevolent gangster who dedicates his life to helping those less fortunate than himself.",6.4,Action | Crime | Drama,1988-10-21,"prostitute,love,gangster,slum,kiss",PT2H53M,Vinod Khanna | Feroz Khan | Amala Akkineni,Feroz Khan,Parvez Mehdi | Aziz Quaisi
TVSeries,Bharat Ek Khoj,https://www.imdb.com/title/tt0155424/,https://m.media-amazon.com/images/M/MV5BNWEzOWIxNjMtYWM2YS00ZTQyLThlNjItZmE3NzViNmU4NmQ3XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,The 5000-year history of India from its beginnings to independence in 1947.,8.9,History,1988-11-13,"reference to jawaharlal nehru,discovery of india book,india,indian history",,Roshan Seth | Om Puri | Ravi Jhankal,,
Movie,Kabzaa,https://www.imdb.com/title/tt0156663/,https://m.media-amazon.com/images/M/MV5BY2IzODg5ODctZmQzZC00NjMxLWEzMjgtNDkzYWJmOWVmMzcwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Ranjit Verma is lawyer to criminal Veljibhai who gets involved with Ranjit&apos;s brother, Ravi. Veljibhai, with the help of Ravi, tries to steal the property of Ustad Ali.",6.1,Action | Crime | Drama,1988-05-20,"brother brother relationship,crime boss,redemption,death of brother,murder",PT2H23M,Raj Babbar | Sanjay Dutt | Amrita Singh,Mahesh Bhatt,Salim Khan
Movie,Biwi Ho To Aisi,https://www.imdb.com/title/tt0168516/,https://m.media-amazon.com/images/M/MV5BNzU1ZjhhMDktNjZiMS00ZTE4LWIzOGQtZGU1NDYyODM4ZjEzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Family drama that revolves around the lead pair, a married couple played by Rekha and Farooq Shaikh. It&apos;s about how the character Shalu overcomes all of the obstacles in her married life to win over the acceptance of her domineeri...",5.7,Comedy | Drama,1988-08-22,"love,henpecked husband,matriarch,domineering mother,father son relationship",PT2H29M,Rekha | Farooq Shaikh | Bindu Desai,J.K. Bihari,Anjaan | Khalid Azmi | J.K. Bihari
Movie,Vijay,https://www.imdb.com/title/tt0096390/,https://m.media-amazon.com/images/M/MV5BYjliMDgwNWUtN2NmNC00YTQ2LWI4MGUtOTUxYmQzN2VkODFmXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_.jpg,Vijay is a story about people that are bound by relationships of love and friendship and how they become foes and take up weapons against each other.,5.5,Action | Drama | Romance,1988-08-11,"cheque,money,marriage,revenge,class differences",PT2H52M,Anil Kapoor | Rajesh Khanna | Rishi Kapoor,Yash Chopra,
Movie,Tezaab,https://www.imdb.com/title/tt0096252/,https://m.media-amazon.com/images/M/MV5BYjY1NDEyYjYtMWE5My00MTllLTkwMGYtMDJhY2RlMDY5MzNmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,From a very early age Mahesh Deshmukh has dreams of serving his country; his encouragement and dreams multiplies when his parents are killed by a gang of robbers who plan to loot the bank they are employed in. He then joins the In...,6.9,Action | Drama | Romance,1988-11-11,"anti hero,injustice,ex convict,acid,courage",PT2H53M,Anil Kapoor | Madhuri Dixit | Anupam Kher,N. Chandra,N. Chandra | Kamlesh Pandey
