type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Mohabbatein,https://www.imdb.com/title/tt0213890/,https://m.media-amazon.com/images/M/MV5BM2Q4ZDU5NmQtNDg1OC00ZDZiLTliZDQtMmFjOTBlMzMzYjU0XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,"A film about the battle between love and fear, between two stubborn men and their opposing beliefs and the outcome of the love stories of 3 couples.",7,Drama | Musical | Romance,2000-10-27,"bollywood musical,love,student,music teacher,suicide",PT3H36M,Amitabh Bachchan | Shah Rukh Khan | Uday Chopra,Aditya Chopra,Aditya Chopra
Movie,Hera Pheri,https://www.imdb.com/title/tt0242519/,https://m.media-amazon.com/images/M/MV5BZWY2MGUzM2QtZDljNy00ZTg5LTk0ODQtMjE1ODhjMzcyMDg1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Three unemployed men look for answers to all their money problems - but when their opportunity arrives, will they know what to do with it?",8.1,Action | Comedy | Crime,2000-03-31,"remake of malayalam film,wrong telephone number,farce,friendship,police",PT2H36M,Akshay Kumar | Suniel Shetty | Paresh Rawal,Priyadarshan,Siddique | Lal | Neeraj Vora
TVSeries,Kahaani Ghar Ghar Kii,https://www.imdb.com/title/tt1341970/,https://m.media-amazon.com/images/M/MV5BOWU5ZjViMTctMjgyYi00MzMzLWE3OGQtMWZkMThmNjM0MzhhXkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg,"The show explored the worlds of its protagonists Parvati Aggarwal and Om Aggarwal, who live in a joint family where by Parvati is an ideal daughter-in-law of Aggarwal family and Om the ideal son.",2.2,Drama,2000-10-16,show,,Sakshi Tanwar | Aanand Kale | Kiran Karmarkar,,Ekta Kapoor
TVSeries,Son Pari,https://www.imdb.com/title/tt3175266/,https://m.media-amazon.com/images/M/MV5BODJiZjA0ZWUtM2Y1Yy00MGY0LWJmMjctYjVmZTBmZmU5MTI5XkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg,A motherless child finds hope and care in a fairy.,6.8,Drama | Family | Fantasy,2001-02-28,child,,Mrinal Kulkarni | Tanvi Hegde | Kaivalya Chheda,,
TVSeries,Kyunki Saas Bhi Kabhi Bahu Thi,https://www.imdb.com/title/tt0278212/,https://m.media-amazon.com/images/M/MV5BNDg1NmEyOTctMTZjMy00NTFhLWE3ZGMtZmMwYTk4NTJmYWMyXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,A mother-in-law&apos;s struggle to put up with her three bahu&apos;s. The three bahu&apos;s have grown up sons. The bahu&apos;s sons start to get involved with having girlfriends and the bahu&apos;s try and break their relationships up.,1.6,Comedy | Drama | Family,2000-07-03,"mother son relationship,mother in law daughter in law relationship,male female relationship,husband wife relationship,family relationships",,Smriti Malhotra-Irani | Ronit Roy | Amar Upadhyay,,Ekta Kapoor
Movie,Josh,https://www.imdb.com/title/tt0151150/,https://m.media-amazon.com/images/M/MV5BMDhlOWYxNjktNmNlOC00MjVhLTk0YjEtZTg4OWRkNGI4YmY1L2ltYWdlXkEyXkFqcGdeQXVyNzA1NzE3NjI@._V1_.jpg,,6.1,Action | Drama | Musical,2000-06-09,"gang,secret,rivalry,fight,hit on the head",PT2H42M,Shah Rukh Khan | Aishwarya Rai Bachchan | Chandrachur Singh,Mansoor Khan,Aatish Kapadia | Mansoor Khan | Nidhi Tuli
Movie,Hey Ram,https://www.imdb.com/title/tt0222012/,https://m.media-amazon.com/images/M/MV5BYzMxYzZjMDUtZjI3Ni00Y2M2LTllYWItNzJmZTJjMzkyYjlmXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_.jpg,Saketh Ram&apos;s wife is raped and killed during direct action day riots in Calcutta. He is convinced that Mahatma Gandhi is responsible for all the problems happening in the country and sets out to kill him.,7.9,Crime | Drama | History,2000-02-18,"assassination,religious intolerance,violence,hindu,sex scene",PT3H6M,Kamal Haasan | Shah Rukh Khan | Rani Mukerji,Kamal Haasan,H. Banerjee | Kamal Haasan | Manohar Shyam Joshi
TVSeries,Vishnu Puran,https://www.imdb.com/title/tt0397214/,https://m.media-amazon.com/images/M/MV5BMmVlYjY5YjMtNmU5YS00MmM3LTgwZWItZTg1YzJjNjlmYzI4XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,,8.7,Drama | Fantasy,2000-01-22,"vishnu the hindu deity,mythology,indian mythology,heaven,devotional",,Nitish Bharadwaj | Vaidehi Amrute | Reena Kapoor,,
TVSeries,Shaka Laka Boom Boom,https://www.imdb.com/title/tt3676882/,https://m.media-amazon.com/images/M/MV5BMGZkNjlhMDItOWVmZi00OWQxLWE1ZDgtODFkNWEyYmNjMzQwXkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg,"Sanju finds a magical pencil, which has the power to bring anything he draws to life. While fun at first, the pencil opens more mystical adventures.",7.5,Adventure | Family | Fantasy,,magic,,Kinshuk Vaidya | Hansika Motwani | Jennifer Winget,,
Movie,Bawandar,https://www.imdb.com/title/tt0280465/,https://m.media-amazon.com/images/M/MV5BMTIxODk4NTkyNF5BMl5BanBnXkFtZTcwODUwMDUzMQ@@._V1_.jpg,,7,Drama,2000-11-18,"gang rape,rape and revenge,rape,based on true story",PT2H5M,Nandita Das | Raghuvir Yadav | Deepti Naval,Jag Mundhra,Ashok Mishra | Sudha Arora | Hariram Acharya
