type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Qurbani,https://www.imdb.com/title/tt0246879/,https://m.media-amazon.com/images/M/MV5BNmEzMGZhZmEtNGU3Mi00MWExLWJlN2UtM2Y2ZDFhYjkxZDE2XkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_.jpg,Two friends live happily until misunderstandings arise between them.,7.1,Action | Crime | Drama,1980-06-20,"widower,thief,friendship,father daughter relationship,smuggling",PT2H37M,Feroz Khan | Vinod Khanna | Zeenat Aman,Feroz Khan,Kader Khan | K.K. Shukla
Movie,Shaan,https://www.imdb.com/title/tt0081491/,https://m.media-amazon.com/images/M/MV5BMTM5YTcyMWYtNWEwNS00Mjk0LWE2M2ItYWRhM2YwNTc5ZDU3XkEyXkFqcGdeQXVyMTI0NTA1MDI3._V1_.jpg,Two brothers go after the international mafia kingpin who murdered their cop brother. They are later joined by another man who wants revenge against the gangster.,7.1,Action | Adventure | Crime,1980-12-12,"no brakes,murder of a police officer,underwater scene,police,island",PT3H1M,Sunil Dutt | Shashi Kapoor | Amitabh Bachchan,Ramesh Sippy,Javed Akhtar | Salim Khan
Movie,Dostana,https://www.imdb.com/title/tt0080653/,https://m.media-amazon.com/images/M/MV5BYmY1ZjIwODItNGVkOS00Zjg4LWE3NmEtOWY0MDAyZDM5YjRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Vijay Varma (Amitabh Bachchan) and Ravi Kapoor (Shatrughan Sinha) are two close childhood friends. When they thought they have matured enough they decides to enter law policy: one as a police officer and another as a lawyer. There...,6.4,Action | Crime | Drama,1980-10-17,"best friend,friendship between men,tough guy,femme fatale,torture",PT2H32M,Amitabh Bachchan | Shatrughan Sinha | Zeenat Aman,Raj Khosla,Javed Akhtar | Salim Khan
Movie,The Burning Train,https://www.imdb.com/title/tt0158534/,https://m.media-amazon.com/images/M/MV5BNDljY2U2NzktMDNmNi00ZDhiLThjZjktYWI0OTI5ZjM3YjQ4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,6.9,Action | Thriller,1980-03-20,"train,sabotage,bomb,hindu,muslim",PT2H22M,Dharmendra | Vinod Khanna | Jeetendra,Ravi Chopra,Ravi Chopra | Kamleshwar
Movie,Sparsh,https://www.imdb.com/title/tt0079938/,https://m.media-amazon.com/images/M/MV5BZWFhMDI0YjQtOWE3MC00MzEyLWJjNmUtM2M0NTJhYTUwZTk1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Anirudh Parmar is blind, but he does not let this impairment bind him down. He runs a school for the blind as a Principal. He meets with social worker, Kavita. Kavita is attracted to him, and he slowly also gets attracted to her. ...",8,Drama | Romance,1980-01-30,"blind boy,singing,flute,dormitory,title directed by female",PT2H25M,Shabana Azmi | Naseeruddin Shah | Sudha Chopra,Sai Paranjape,Sai Paranjape
Movie,Karz,https://www.imdb.com/title/tt0214841/,https://m.media-amazon.com/images/M/MV5BMTY5NTUyODI5NF5BMl5BanBnXkFtZTgwODMzOTk1MDE@._V1_.jpg,Ravi is killed by his wife after his marriage. He is reborn as Monty and is now a singer he goes to holiday in Ooty where he recollects his memories from previous life and inquires about his family from first life and his evil wif...,7.4,Action | Musical | Romance,1980-06-11,"estate,singer,wig,villainess,vengeance",PT2H39M,Rishi Kapoor | Tina Ambani | Simi Garewal,Subhash Ghai,Sachin Bhowmick | Rahi Masoom Reza
Movie,Insaf Ka Tarazu,https://www.imdb.com/title/tt0080926/,https://m.media-amazon.com/images/M/MV5BZjExYzkyMDItY2Y5NC00OWJjLWI1ODAtMjlmNmQ5MGZkOTQwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Ramesh, a businessman, is arrested for molesting Bharati, a beauty queen. She is later accused of murdering him and arrested. The events that unfold show what compelled her to do so.",6.5,Crime | Drama,1980-11-11,"rape and revenge,rape,forced to strip,murder,lust",PT2H26M,Zeenat Aman | Raj Babbar | Deepak Parashar,B.R. Chopra,Shabd Kumar
Movie,Hum Paanch,https://www.imdb.com/title/tt0080901/,https://m.media-amazon.com/images/M/MV5BOGIwMjg1NjYtNGM4My00YWU5LThjZDUtYjRlZDIzYzA2OTM5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Wealthy, lecherous Zamindar Thakur Vir Pratap Singh lords over a small region in rural India, mercilessly killing anyone who opposes his rule. He gets the male villagers addicted to gambling and sexually molests the female village...",6.4,Action | Drama,1980-11-27,"betrayal by lover,rural setting,evil landowner,landowner,tyrant",PT2H43M,Sanjeev Kumar | Shabana Azmi | Mithun Chakraborty,Bapu,S.R. Puttana Kanagal | Mullapudi Venkata Ramana | Rahi Masoom Reza
Movie,Albert Pinto Ko Gussa Kyon Ata Hai,https://www.imdb.com/title/tt0080343/,https://m.media-amazon.com/images/M/MV5BZTBlYThlZWMtYjI2YS00ZjNjLThiNjktZTdkNGY3YzFhYmZiXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,,7.1,Comedy | Drama | Romance,,"unemployment,prison,middle class,male female relationship,machismo",PT1H50M,Naseeruddin Shah | Shabana Azmi | Smita Patil,Saeed Akhtar Mirza,Hriday Lani | Saeed Akhtar Mirza | Kundan Shah
Movie,Abdullah,https://www.imdb.com/title/tt0259170/,https://m.media-amazon.com/images/M/MV5BNjI2OGIxNjktYzMwMi00OWZhLTgyMDktNGViYjUyMWE1YmI3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,5.9,Action | Drama | Romance,1980-09-26,"character name as title,forename as title,one word title,the battle,gang",PT2H16M,Raj Kapoor | Sanjay Khan | Sanjeev Kumar,Sanjay Khan,Kader Khan | George Marzbetuny
