type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Kal Ho Naa Ho,https://www.imdb.com/title/tt0347304/,https://m.media-amazon.com/images/M/MV5BYmVjNDIxODAtNWZiZi00ZDBlLWJmOTUtNDNjMGExNTViMzE1XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_.jpg,"Naina, an introverted, perpetually depressed girl&apos;s life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina&apos;s best friend who conceals his love fo...",7.9,Comedy | Drama | Musical,2003-11-28,"homosexual overtones,gay joke,neighbor,reverse footage,breaking the fourth wall",PT3H6M,Preity G Zinta | Shah Rukh Khan | Saif Ali Khan,Nikkhil Advani,Niranjan Iyengar | Karan Johar
Movie,Tere Naam,https://www.imdb.com/title/tt0374271/,https://m.media-amazon.com/images/M/MV5BM2UyNmE4MGMtZmNhZi00MDU4LWI4MjktNDc1MjVkYjczMDQxXkEyXkFqcGdeQXVyMTQ3OTc5MzU5._V1_.jpg,"Problems arise when Radhey Mohan, a delinquent falls in love with a girl named Nirjara.",7.2,Action | Drama | Romance,2003-08-15,"fiance fiancee relationship,college,college campus,chained to a wall,violence",PT2H12M,Salman Khan | Bhoomika Chawla | Sachin Khedekar,Satish Kaushik,Bala | Vijaysinh Gol | Jainendra Jain
Movie,Maqbool,https://www.imdb.com/title/tt0379370/,https://m.media-amazon.com/images/M/MV5BMTE2NjYzOWUtMDgyZS00NGY3LTk5ZDctODMxNGYyNjUyODIwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,The intrigue of the Shakespearean tragedy &apos;Macbeth&apos; is transposed to the Mumbai underworld.,8,Crime | Drama | Thriller,2004-01-30,"deception,character name as title,mistress,tragedy,gangster",PT2H12M,Irrfan Khan | Tabu | Pankaj Kapur,Vishal Bhardwaj,Abbas Tyrewala | Vishal Bhardwaj | William Shakespeare
Movie,Munna Bhai M.B.B.S.,https://www.imdb.com/title/tt0374887/,https://m.media-amazon.com/images/M/MV5BMzJhMjI0ZmYtZTQ3My00YTliLWE4ZmMtMjJmMzcyNDcwYTI5XkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_.jpg,A gangster sets out to fulfill his father&apos;s dream of becoming a doctor.,8.1,Comedy | Drama,2003-12-19,"assumed identity,hazing,love,deception,abduction",PT2H36M,Sanjay Dutt | Arshad Warsi | Gracy Singh,Rajkumar Hirani,Vidhu Vinod Chopra | Rajkumar Hirani | Lajan Joseph
Movie,Koi... Mil Gaya,https://www.imdb.com/title/tt0254481/,https://m.media-amazon.com/images/M/MV5BOGM4ZjFkZjktMTEwMS00NWNmLWI1NTAtYTAwYWNhNzAxMjA2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful.",7.1,Action | Drama | Romance,2003-08-08,"non comic book superhero,outer space,alien,spaceship,local blockbuster",PT2H51M,Hrithik Roshan | Rekha | Preity G Zinta,Rakesh Roshan,Rakesh Roshan | Honey Irani | Sachin Bhowmick
TVSeries,Kahiin To Hoga,https://www.imdb.com/title/tt1494058/,https://m.media-amazon.com/images/M/MV5BM2E2NDllNDgtNTRkZi00NmVlLWFlZTEtNDRkOTk4MGE3ZTM4XkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg,"A story of five sisters who are brought up with middle-class values. The eldest sister Kashish, falls for a rich industrialist named Sujal, unaware that he will be responsible for ruining her life.",4.7,Drama,2003-09-08,"revenge,police,murder,love,husband wife relationship",,Aamna Sharif | Rajeev Khandelwal | Rohit Bakshi,,Ekta Kapoor
TVSeries,Hatim,https://www.imdb.com/title/tt5201864/,https://m.media-amazon.com/images/M/MV5BZDgwNGVmZDktZTcwMi00M2Q5LThiMzUtMjFmMWU2ZjI2MDc0XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,"Hatim is on an adventurous journey with his friend Hobo, to find answers of the 7 question so that a boy become normal who was turned down into stone by Dajjal (a servant of Satan )",8.6,Action | Adventure | Fantasy,2003-12-26,"boy,sword and sorcery fantasy",,Rahil Azam | Pooja Ghai Rawal | Nirmal Pandey,,
Movie,Boom,https://www.imdb.com/title/tt0330082/,https://m.media-amazon.com/images/M/MV5BYWMxNzE1MzAtNDUyMC00NDk3LTk4MzItOTQ1YmEwZmMzNzU5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Three female models are unwittingly thrown into the Bombay underworld when they accidentally stop a diamond delivery to the Middle East.,2.3,Crime | Thriller,2003-09-19,"diamond,bikini,model,supermodel,fashion model",PT1H40M,Amitabh Bachchan | Jackie Shroff | Gulshan Grover,Kaizad Gustad,Kaizad Gustad
Movie,Andaaz,https://www.imdb.com/title/tt0346507/,https://m.media-amazon.com/images/M/MV5BOTM5MTQ4MzQ3Ml5BMl5BanBnXkFtZTcwNDI1ODQyMQ@@._V1_.jpg,"Loyalty, Respect, commitment and love. What is Love? Loyalty, respect, commitment and friendship. Friendship and Love... Love and Friendship... So much in common, yet so different in emotion!",5.2,Drama | Musical | Romance,2003-05-23,"love,helicopter,pilot training,new year&apos;s eve party,misunderstanding",PT2H25M,Akshay Kumar | Lara Dutta | Priyanka Chopra Jonas,Raj Kanwar,Robin Bhatt | Shyam Goel | Jainendra Jain
Movie,The Hero: Love Story of a Spy,https://www.imdb.com/title/tt0347167/,https://m.media-amazon.com/images/M/MV5BMTQyNDAzNDE3M15BMl5BanBnXkFtZTgwNjY0NjE0NDE@._V1_.jpg,Arun is an Indian undercover agent enlisted to stop ISI chief Ishaq Khan. The village girl Reshma helps him but endangers her own life.,5.4,Action | Adventure | Drama,2003-04-10,"snow adventure,nuclear power plant,train hijacking,spy,canada",PT2H40M,Sunny Deol | Preity G Zinta | Priyanka Chopra Jonas,Anil Sharma,Shaktimaan Talwar
