type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Zindagi Na Milegi Dobara,https://www.imdb.com/title/tt1562872/,https://m.media-amazon.com/images/M/MV5BZGFmMjM5OWMtZTRiNC00ODhlLThlYTItYTcyZDMyYmMyYjFjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,Three friends decide to turn their fantasy vacation into reality after one of their friends gets engaged.,8.2,Comedy | Drama | Musical,2011-07-15,"spain,underwater scene,bollywood musical,bare chested male,female director",PT2H35M,Hrithik Roshan | Farhan Akhtar | Abhay Deol,Zoya Akhtar,Farhan Akhtar | Reema Kagti | Zoya Akhtar
Movie,Don 2,https://www.imdb.com/title/tt1285241/,https://m.media-amazon.com/images/M/MV5BMzNiYWYxNWYtZDYzMC00MzA0LTkzY2UtNDAwNDhiYmVjNmEwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin.",7,Action | Crime | Thriller,2011-12-23,"bad guy wins,3d,3 dimensional,surrender,bank",PT2H28M,Shah Rukh Khan | Florian Lukas | Om Puri,Farhan Akhtar,Farhan Akhtar | Javed Akhtar | Salim Khan
Movie,Pyaar Ka Punchnama,https://www.imdb.com/title/tt1926313/,https://m.media-amazon.com/images/M/MV5BNDI4MmJkM2ItYjZjMC00MzYxLWIwZWEtYzE5YWZhYmExM2I5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.,7.6,Comedy | Drama | Romance,2011-05-20,falling,PT2H29M,Kartik Aaryan | Ashish Chhipa | Raayo S. Bakhirta,Luv Ranjan,Luv Ranjan | Sumit Saxena | Vaibhav Suman
Movie,Breakaway,https://www.imdb.com/title/tt1736552/,https://m.media-amazon.com/images/M/MV5BMTUxOTIxNTI3NF5BMl5BanBnXkFtZTcwOTI4NjgwNg@@._V1_.jpg,An ethnic Canadian hockey player struggles against traditional family values and discrimination from mainstream hockey players.,5.7,Comedy | Drama | Sport,2011-09-23,"hockey sport,winter sport,coach,sikh,canadian",PT1H41M,Vinay Virmani | Camilla Belle | Russell Peters,Robert Lieberman,Vinay Virmani | Noel S. Baker | Jeff Schechter
TVSeries,Iss Pyaar Ko Kya Naam Doon,https://www.imdb.com/title/tt2300165/,https://m.media-amazon.com/images/M/MV5BNjU0MGVjZmUtM2VhMC00OTFlLWIwOWMtZTVjNWRhNTMzMjE2XkEyXkFqcGdeQXVyNDE2MDU0MDA@._V1_.jpg,,7.5,Drama | Romance,2011-06-06,"cult,angry young man,tycoon,money,business",,Barun Sobti | Sanaya Irani | Daljeet Kaur,,
Movie,Desi Boyz,https://www.imdb.com/title/tt1985981/,https://m.media-amazon.com/images/M/MV5BOWQzYWExZGEtYzZmZS00ZWZlLWEwYWUtZTk1M2I3ZjViNDJlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,"Two friends lose their jobs, then part bitterly after they get exposed as male strippers.",5.7,Comedy | Drama | Romance,2011-11-25,friend,PT2H2M,Akshay Kumar | John Abraham | Deepika Padukone,Rohit Dhawan,Rohit Dhawan | Renuka Kunzru | Milap Zaveri
Movie,No One Killed Jessica,https://www.imdb.com/title/tt1734110/,https://m.media-amazon.com/images/M/MV5BMTU4Mzk0NDY3OV5BMl5BanBnXkFtZTcwMjE1MTkyNA@@._V1_.jpg,,7.2,Biography | Crime | Drama,2011-01-07,"cover up,true crime,journalist,delhi india,court",PT2H16M,Rani Mukerji | Vidya Balan | Myra Karn,Raj Kumar Gupta,Amitabh Bhattacharya | Raj Kumar Gupta
Movie,Bodyguard,https://www.imdb.com/title/tt1729637/,https://m.media-amazon.com/images/M/MV5BZWUxYTFjNDAtZjlmZC00ODBhLTk1ZDYtOTY0NWJlYWM2OTAyXkEyXkFqcGdeQXVyMTQ3OTM0MDA3._V1_.jpg,The daughter of a wealthy nobleman secretly falls in love with her bodyguard.,4.7,Action | Comedy | Drama,2011-08-31,"betrayal by a friend,betrayal,actress plays herself,boy wears eyeglasses,overweight male",PT2H10M,Salman Khan | Kareena Kapoor | Raj Babbar,Siddique,J.P. Chowksey | Kiran Kotrial | Siddique
Movie,Singham,https://www.imdb.com/title/tt1948150/,https://m.media-amazon.com/images/M/MV5BOTJmNjE0OWYtN2U0NC00YmIzLWE0YWItNGE2MzkyYmI1YjFkXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_.jpg,A truly honest police officer is transferred to a town controlled by a gangster he has humiliated. The gangster believes he can use good power to bring down this officer who made him look foolish and weak.,6.8,Action | Crime | Drama,2011-07-22,"india,character name as title,one word title,surname as title,asian indian",PT2H23M,Ajay Devgn | Prakash Raj | Sudhanshu Pandey,Rohit Shetty,Hari | Yunus Sajawal | Sajid
Movie,Murder 2,https://www.imdb.com/title/tt1918965/,https://m.media-amazon.com/images/M/MV5BODBiNTk1NjUtZDY3NC00YjUwLTgxNmItMjExZjcyNDdkZjQ1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,An ex-cop is hired by a pimp to find missing call girls and the man responsible behind their abduction.,6.3,Action | Crime | Drama,2011-07-08,"prostitute,model,serial killer,beach,sex scene",PT2H7M,Emraan Hashmi | Jacqueline Fernandez | Prashant Narayanan,Mohit Suri,Mahesh Bhatt | Shagufta Rafique
TVSeries,Devon Ke Dev... Mahadev,https://www.imdb.com/title/tt2147999/,https://m.media-amazon.com/images/M/MV5BZTQ1NTU5ZDMtM2M5Ny00NTg4LThmMzUtMzM0MmIzYWQ4ZTAxXkEyXkFqcGdeQXVyNTM3OTYwNjQ@._V1_.jpg,"This is the story of Lord Shiva and Goddess Shakti. It is an elaborated narration of Shiv and Shakti&apos;s separation and union, their journeys together, and how that affected and shaped the world. The story presently narrates how God...",9.3,Action | Drama | Fantasy,2011-12-18,"indian mythology,mythology,shiva the hindu deity,ganesh the hindu deity,saraswati the hindu deity",,Mohit Raina | Mouni Roy | Saurabh Raj Jain,,
TVSeries,Best of Luck Nikki,https://www.imdb.com/title/tt1949650/,https://m.media-amazon.com/images/M/MV5BMTE1YzUyODUtNDZkOS00NDkwLWE3NDktY2I1ZjcyNTZhM2ViXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,Dolly creates a video diary about their family and friends containing advice for Nikki when she grows up.,8.4,Comedy | Family,2011-04-03,"diary,sitcom comedy,baby,teenage girl,sister sister relationship",,Sheena Bajaj | Gurdeep Kohli | Ananya Kolvankar,,
Movie,Shaitan,https://www.imdb.com/title/tt1836912/,https://m.media-amazon.com/images/M/MV5BNDJiNDQxYWUtNTM2Mi00MDg3LWI5NTYtNjU1NmVmNmYwNTE5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,Five substance-abusing friends decide to fake a kidnapping in order to bribe a police constable for covering-up a hit-and-run accident.,7.2,Action | Crime | Drama,2011-06-10,"true crime,police,kidnapping,alcohol,media",PT2H1M,Kalki Koechlin | Shiv Panditt | Gulshan Devaiah,Bejoy Nambiar,Abhijeet Shirish Deshpande | K.S. Krishnan | Bejoy Nambiar
Movie,Ready,https://www.imdb.com/title/tt1708532/,https://m.media-amazon.com/images/M/MV5BODU5ZDA2NWUtNDdkMi00YWQ2LWI0MzktYzM0NzRlZjg0ZjY2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Set in Thailand and India, a case of mistaken identity leads to love, and a man and his family concoct a grand scheme to win over the hearts of a woman and her greedy, conniving uncles.",4.8,Action | Comedy | Romance,2011-06-03,"neo screwball comedy,runaway bride,coma,airport,love",PT2H25M,Salman Khan | Asin Thottumkal | Paresh Rawal,Anees Bazmee,Rajan Agarwal | Ikram Akhtar | Nisar Akhtar
Movie,7 Khoon Maaf,https://www.imdb.com/title/tt1629376/,https://m.media-amazon.com/images/M/MV5BMjA1MDkxOTgwNl5BMl5BanBnXkFtZTcwODE3NDc1NA@@._V1_.jpg,,6.3,Comedy | Drama | Mystery,2011-02-18,"marriage,confession,arson,doctor,russian spy",PT2H17M,Priyanka Chopra Jonas | Vivaan Shah | Neil Nitin Mukesh,Vishal Bhardwaj,Ruskin Bond | Matthew Robbins | Vishal Bhardwaj
Movie,Trishna,https://www.imdb.com/title/tt1836987/,https://m.media-amazon.com/images/M/MV5BMTkxMTU0MTY1M15BMl5BanBnXkFtZTcwMTExMjc3Nw@@._V1_.jpg,The story of the tragic relationship between the son of a property developer and the daughter of an auto rickshaw owner.,6,Drama,,"based on novel,character name as title,bare chested male,stabbed in the chest,reference to thomas hardy",PT1H57M,Freida Pinto | Riz Ahmed | Mita Vashisht,Michael Winterbottom,Michael Winterbottom | Thomas Hardy
Movie,The Dirty Picture,https://www.imdb.com/title/tt1954206/,https://m.media-amazon.com/images/M/MV5BNDI0OTlhYmEtNzQ3MS00OTI0LTk4NWUtN2YxNTgyYmY0YmNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"The love story between an actress and a director, inspired by the life of the late south Indian actress Silk Smitha.",6.6,Biography | Comedy | Drama,2011-12-02,"sex,film actor,ambition,film industry,egg",PT2H24M,Vidya Balan | Emraan Hashmi | Tusshar Kapoor,Milan Luthria,Rajat Arora | Aditi Mediratta | Rajshri Sudhakar
Movie,Patiala House,https://www.imdb.com/title/tt1535467/,https://m.media-amazon.com/images/M/MV5BNTg2MWM3M2EtYzNlZS00MjA4LWIxNTktNjc3NDI0YzE1Zjc1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"A talented young Indian cricket player must defy his father&apos;s wishes to play for the side of England, a rebellion his siblings quietly cheer.",5.6,Drama | Sport,2011-02-11,"cricket,violence,cricket sport",PT2H20M,Rishi Kapoor | Dimple Kapadia | Akshay Kumar,Nikkhil Advani,Nikkhil Advani | Earl D&apos;Souza | Anvita Dutt
Movie,Force,https://www.imdb.com/title/tt1992138/,https://m.media-amazon.com/images/M/MV5BN2I3ZWIxNDAtZWZlMS00MjM0LTg4M2MtYzljMTAxZjZkZTQzXkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_.jpg,A vengeful gangster targets and terrorizes an entire police unit and their families.,6.5,Action | Crime | Drama,2011-09-30,"police,drug dealer,police unit,informer,hospital",PT2H17M,John Abraham | Genelia D&apos;Souza | Vidyut Jammwal,Nishikant Kamat,Ritesh Shah | Gautham Vasudev Menon
Movie,Thank You,https://www.imdb.com/title/tt1720254/,https://m.media-amazon.com/images/M/MV5BMzA1OTQxM2QtM2MxZC00ZGE3LTg1MzMtNDkzYTVkYzhhZTAwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Three wives engage the services of a private investigator after they suspect their respective husbands of infidelity.,4.8,Comedy,2011-04-08,"sitcom,new year&apos;s eve,private detective,drunken woman,husband wife relationship",PT2H5M,Akshay Kumar | Sonam Kapoor | Bobby Deol,Anees Bazmee,Rajan Agarwal | Ikram Akhtar | Nisar Akhtar
TVSeries,Chandragupta Maurya,https://www.imdb.com/title/tt2955622/,https://m.media-amazon.com/images/M/MV5BYjI3NDU2MDQtYjczNi00MzBiLTgwY2EtODI2MTMxZDM1MDQ3XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,,9.2,Biography | History,2011-03-11,life,,Manish Wadhwa | Joy R.S. Mathur | Aashiesh Sharrma,,
Movie,Chillar Party,https://www.imdb.com/title/tt1841542/,https://m.media-amazon.com/images/M/MV5BMTJiYmU2NWUtOGM3Yi00NDJkLWFkNjktNzlhZWJlNmYxMDBlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,7.5,Comedy | Drama | Family,2011-07-08,"television broadcast,washing one&apos;s face with one&apos;s hands,dog,politician,orphan",PT2H15M,Irfan Khan | Abhinay Raj Singh | Sanath Menon,Vikas Bahl | Nitesh Tiwari,Vikas Bahl | Rajesh Bajaj | Vijay Maurya
Movie,Shagird,https://www.imdb.com/title/tt1828289/,https://m.media-amazon.com/images/M/MV5BYmNkYzFhYTctYTA5Yy00OWNlLTgwMmMtMDVlZjcxNWQyYzkzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"A rookie cop questions the tactics of his superior, and attempts to track the abductors of his girlfriend.",7,Action | Crime | Drama,2011-05-13,"action thriller,cop cop conflict,kidnap plot",PT2H23M,Nana Patekar | Mohit Ahlawat | Rimi Sen,Tigmanshu Dhulia,Tigmanshu Dhulia | Mahendra Jakhar | Kamal Pandey
Movie,Yeh Saali Zindagi,https://www.imdb.com/title/tt1754920/,https://m.media-amazon.com/images/M/MV5BMWMzODhlNjQtMmVkYS00MWVkLThlZWYtMzc4MGM4MTE4N2Q5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,7.4,Crime | Drama | Thriller,2011-02-04,"gangster,kidnapping,sexual tension,slang in title,profanity in title",PT2H10M,Irrfan Khan | Chitrangda Singh | Arunoday Singh,Sudhir Mishra,Manu Rishi Chadha | Swanand Kirkire | Sudhir Mishra
Movie,Chhota Bheem aur Krishna: Mayanagari,https://www.imdb.com/title/tt16235600/,https://m.media-amazon.com/images/M/MV5BODRmYTE4MzMtYmYwYS00OTdjLTlkMmYtNWJmNWFhM2U5YmFmXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,"After Krishna stops Maayandri from releasing her brother, Kirmada, Maayandri decides to exact revenge on him. Later, Bheem and his friends set out to rescue Krishna and defeat Maayandri.",8.4,Animation | Action | Fantasy,,,PT1H6M,Vatsal Dubey,Rajiv Chilaka,Rajiv Chilaka
Movie,Dil Toh Baccha Hai Ji,https://www.imdb.com/title/tt1727496/,https://m.media-amazon.com/images/M/MV5BYzJiNzgzNzEtNTcxNC00MjQ5LWE0ZmYtZjk2NjgxYzFhNDEzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,Three roommates are in search of true love. They each find a girl with whom they fall head over heels in love with. Now they just have to get the women to reciprocate.,5.9,Comedy | Drama | Romance,2011-01-28,love,PT2H23M,Ajay Devgn | Emraan Hashmi | Omi Vaidya,Madhur Bhandarkar,Madhur Bhandarkar | Sanjay Chhel | Kumaar
Movie,Yamla Pagla Deewana,https://www.imdb.com/title/tt1773109/,https://m.media-amazon.com/images/M/MV5BMjE1OTEzNDg1MF5BMl5BanBnXkFtZTcwNTYyOTM5NA@@._V1_.jpg,,5.7,Action | Comedy | Drama,2011-01-14,"criminal,promo,trailer,download,video",PT2H43M,Nafisa Ali | Yugesh Anil | Madhuri Bhattacharya,Samir Karnik,Jasvinder Bath
Movie,Tanu Weds Manu,https://www.imdb.com/title/tt1694542/,https://m.media-amazon.com/images/M/MV5BMGQ2ZWM5NTgtNDU4OS00NWY3LWFjOTUtMmQ3OTM3ZjY5NjQ1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Manu comes to India to find a bride and falls for Tanu at first sight, but free-spirited Tanu has no plan to marry him.",6.8,Comedy | Drama | Romance,2011-02-25,"bride,delhi,character name in title",PT1H59M,Madhavan | Kangana Ranaut | Jimmy Shergill,Aanand L. Rai,Himanshu Sharma
TVSeries,Navya: Naye Dhadkan Naye Sawaal,https://www.imdb.com/title/tt5872906/,https://m.media-amazon.com/images/M/MV5BMWNiZTMzNTYtNzlmYy00ZjZiLTkzMDMtYmZiZDY3YjJhZjVmXkEyXkFqcGdeQXVyNjY5NTQyMTA@._V1_.jpg,Soft-spoken Navya falls in love with good-natured Anant. They get married after the initial hiccups but life is not all roses.,7.6,Drama | Romance,2011-04-04,love,,Saumya Seth | Shaheer Sheikh | Snigdha Pandey,,
Movie,Dum Maaro Dum,https://www.imdb.com/title/tt1618430/,https://m.media-amazon.com/images/M/MV5BOGM0NDA2OGEtNmM1Zi00NWM3LWFkMzgtN2IzODQ3MDJmMGQxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,A corrupt police officer is entrusted the task of apprehending drug-dealers.,6.2,Action | Crime | Drama,2011-04-22,"drugs,police,love,death,rave party",PT2H8M,Abhishek Bachchan | Deepika Padukone | Bipasha Basu,Rohan Sippy,Charudutt Acharya | Purva Naresh | Shridhar Raghavan
TVSeries,Dil Se Di Dua... Saubhagyavati Bhava?,https://www.imdb.com/title/tt5919848/,https://m.media-amazon.com/images/M/MV5BZDkwNWM4NGItNzhiMS00MTQ5LWI1ZTktZDVmNWFkNDNmMWQ2XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,,7.9,Drama | Thriller,,struggle,,Sriti Jha | Karanvir Bohra | Harshad Chopda,,
Movie,Stanley Ka Dabba,https://www.imdb.com/title/tt1907761/,https://m.media-amazon.com/images/M/MV5BZWVlMzlmOWItYTgwMi00MjExLTgwNDItNWI4YzY2MTgzMWJlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A school-teacher, who forces children to share their food with him, forbids one from entering the school until he brings his own Tiffin/Lunch-box.",7.8,Comedy | Drama | Family,2011-05-13,"teacher,student,lunchbox,working child,curry",PT1H36M,Partho A. Gupte | Numaan Sheikh | Abhishek Reddy,Amole Gupte,Amole Gupte
TVSeries,Humse Hai Liife,https://www.imdb.com/title/tt2062144/,https://m.media-amazon.com/images/M/MV5BYWI2ZTU5ZTktOWJmNy00NDU4LWJiY2UtZWI1YWFkMjdiYzFlXkEyXkFqcGdeQXVyMjM2MzMxODc@._V1_.jpg,,8.3,Romance,2011-09-05,,,Amit Sarin | Himansh Kohli | Abigail Jain,,
Movie,Haunted - 3D,https://www.imdb.com/title/tt1887763/,https://m.media-amazon.com/images/M/MV5BMjEzMzI0OTEzOV5BMl5BanBnXkFtZTcwOTE2MDcxNQ@@._V1_.jpg,A realtor finds himself accompanied by two ghostly entities inside a mansion. He learns of a violent event that took place years ago and is sent back in time to prevent it from happening.,6.3,Action | Fantasy | Horror,2011-05-06,"mansion,realtor,unintentional humor,voice over letter,supernatural rape",PT2H23M,Mimoh Chakraborty | Tia Bajpai | Achint Kaur,Vikram Bhatt,Shakeel Azmi | Amin Hajee | Rajshri Sudhakar
Movie,Bhindi Baazaar,https://www.imdb.com/title/tt1667823/,https://m.media-amazon.com/images/M/MV5BNGFjY2I2OTctOWMwOS00NWFkLTkwN2UtYjIzNjA0ZGY4ZWVmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,6.1,Crime | Drama | Thriller,2011-06-17,adults,PT2H37M,Kay Kay Menon | Prashant Narayanan | Pawan Malhotra,Ankush Bhatt,Ghalib Asad Bhopali | Kapil Gulati
