type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Jaane Bhi Do Yaaro,https://www.imdb.com/title/tt0085743/,https://m.media-amazon.com/images/M/MV5BMDE0Y2NhYjEtNWM3MS00MzFiLTlkODctYmViY2Q4OTczYWI2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Two friends, attempting to start-up their own photo studio, come across shady dealings, corruption and murder, and must fight to bring the guilty to light.",8.3,Comedy | Crime | Drama,1983-08-12,"time bomb,unhappy ending,bad guys win,satire comedy,corpse",PT2H12M,Naseeruddin Shah | Ravi Baswani | Bhakti Barve,Kundan Shah,Ranjit Kapoor | Satish Kaushik | Sudhir Mishra
Movie,Masoom,https://www.imdb.com/title/tt0085913/,https://m.media-amazon.com/images/M/MV5BYzcxNDM3ODAtOWI3ZS00YTViLTllZDgtYzczN2E3N2Q0ODU5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,A happy family goes through turbulent times because of a big mistake by one of the family members.,8.4,Drama,1983-10-22,"infidelity,father son relationship",PT2H45M,Naseeruddin Shah | Shabana Azmi | Jugal Hansraj,Shekhar Kapur,Gulzar
Movie,Ardh Satya,https://www.imdb.com/title/tt0085178/,https://m.media-amazon.com/images/M/MV5BNjE4YjZiZmMtZTE5Zi00YmIzLTkzZWItZjA5ZGMxMDEyOWRlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,8.1,Crime | Drama,1983-11-18,"police,anger,death,title based on poem,strangulation",PT2H10M,Om Puri | Smita Patil | Amrish Puri,Govind Nihalani,Dilip Chitre | Vasant Dev | D.A. Panvalkar
Movie,Hero,https://www.imdb.com/title/tt0123102/,https://m.media-amazon.com/images/M/MV5BNjhjMWM5ZWUtNzBiNi00ODg2LThkM2YtZmQ3OWMzYjVlN2Q5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"After his friend is imprisoned, a hitman kidnaps the daughter of the police commissioner by telling her that he is a police officer.",6.7,Action | Drama | Romance,1983-12-16,"police,revenge,criminal,prison,love",PT2H53M,Sanjeev Kumar | Shammi Kapoor | Jackie Shroff,Subhash Ghai,Mukta Ghai | Subhash Ghai | Ram Kelkar
Movie,Sadma,https://www.imdb.com/title/tt0086230/,https://m.media-amazon.com/images/M/MV5BMjc1NDZkYzMtMGI5MS00MTg3LWIyZjAtMzkxNWNhY2RhMDYwXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_.jpg,"A head injury causes a woman to regresses to childhood. Lost and confused, she is eventually befriended by a school teacher.",8.3,Drama | Romance,1983-07-08,"train station,brothel,dog,train,amnesia",PT2H21M,Kamal Haasan | Sridevi | Gulshan Grover,Balu Mahendra,Gulzar | Balu Mahendra
Movie,Woh 7 Din,https://www.imdb.com/title/tt0086597/,https://m.media-amazon.com/images/M/MV5BYjg3YjhhNzYtMzk2Mi00MzExLWI2MTEtNjY4Y2VlMDI5NDk5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Maya, coming from poor family, is married to the affluent Dr. Anand; but she tries to commit suicide on the nuptial night. She tells Anand that she was in love with Prem whose ambition was to be a music director. He too was in lov...",7.5,Drama | Romance,1983-06-23,"love,musician,forbidden love,remake,ill mother",PT2H19M,Anil Kapoor | Padmini Kolhapure | Naseeruddin Shah,Bapu,Bhagyaraj | Jainendra Jain
Movie,Avtaar,https://www.imdb.com/title/tt0233264/,https://m.media-amazon.com/images/M/MV5BMGNiZDZlYmYtOGY2MC00YmU2LWE2N2YtMTg3YWI2YjgxYTYxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Avtaar Krishen lives a poor lifestyle with his wife, Radha, and two sons, Ramesh and Chander. He works in a factory and toils hard so that his sons can get the necessary education, and live a better lifestyle. He gets injured and ...",7.3,Drama,1983-03-11,"mechanic,husband wife relationship,poverty,false accusation,old age",PT2H30M,Rajesh Khanna | Shabana Azmi | Sujit Kumar,Mohan Kumar,Mushtaq Jalili | Mohan Kumar
Movie,Betaab,https://www.imdb.com/title/tt0254179/,https://m.media-amazon.com/images/M/MV5BMDE5YzE4MTMtMzMyNS00NGJiLThlOWYtNDBjZmVhOWZlMmNlXkEyXkFqcGdeQXVyNjQ1MDcxNzM@._V1_.jpg,"A young man (Sunny Deol) and woman (Amrita Singh) fall in love, but face obstacles from their families.",6.5,Family | Romance,1983-08-05,"love,childhood sweetheart,battle of the sexes,snake bite,lead actor&apos;s first film",PT2H42M,Shammi Kapoor | Nirupa Roy | Prem Chopra,Rahul Rawail,Javed Akhtar
Movie,Mandi,https://www.imdb.com/title/tt0085896/,https://m.media-amazon.com/images/M/MV5BN2FjZTZhM2MtZjgwMC00NTE3LWI5YWMtNWUwZWZhYjAxZTZiXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_.jpg,"Forbidden love, fraying loyalties and flagrant hypocrisy emerge when sanctimonious politicians drive a madam&apos;s brothel from the heart of Hyderabad.",7.5,Comedy | Drama,,"woman wrapped in a towel,satire comedy,brothel,prostitute,small town",PT2H47M,Shabana Azmi | Smita Patil | Naseeruddin Shah,Shyam Benegal,Shama Zaidi | Satyadev Dubey | Shyam Benegal
Movie,Himmatwala,https://www.imdb.com/title/tt0187150/,https://m.media-amazon.com/images/M/MV5BNjAyMjQzMDItYTQzYy00MjFmLTk4YmMtNDMxYzJlOTk2ZDRkXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_.jpg,"A poor and wronged woman&apos;s son returns from the big city to avenge his father, a honest school teacher.",4.7,Action | Comedy | Drama,1983-02-25,"construction crane,brother sister relationship,fight,beating,shotgun",PT2H59M,Sridevi | Jeetendra | Amjad Khan,K. Raghavendra Rao,Kader Khan | K. Raghavendra Rao
Movie,Adi Shankaracharya,https://www.imdb.com/title/tt0085138/,https://m.media-amazon.com/images/M/MV5BY2E2ODczMTktMjJhNC00NjkxLThlODktZmVhNmQyNTFkMzE2XkEyXkFqcGdeQXVyMTA4NDIzMTY1._V1_.jpg,The first Indian movie to be made in Sanskrit. The movie follows the life and times of Adi Shankaracharya - the founder of the non-duality (Advaita) school of Indian philosophy. The Jiv-Atman or Individual Self is a mere reflectio...,7.8,Biography | Drama,,"8th century,philosophy,historical event,hindu,based on true story",PT2H10M,Sarvadaman Banerjee | M.V. Narayana Rao | Manjunath Bhatt,G.V. Iyer,Govindacharya Bannanje | G.V. Iyer
Movie,Souten,https://www.imdb.com/title/tt0348078/,https://m.media-amazon.com/images/M/MV5BMjQzMzQ1MTQ3OF5BMl5BanBnXkFtZTcwNzMyNDE0MQ@@._V1_.jpg,,5.5,Drama | Musical | Romance,1983-06-03,"love triangle,dysfunctional marriage,manipulation,casteism,unhappy marriage",PT2H40M,Rajesh Khanna | Tina Ambani | Padmini Kolhapure,Saawan Kumar Tak,Kamleshwar | Vijay Kaul
