type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Ghajini,https://www.imdb.com/title/tt1166100/,https://m.media-amazon.com/images/M/MV5BMjU4N2ZlYTktNTFlNy00OGZmLWEwZWQtZDllMjk1MzhiZDEzXkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_.jpg,A short-term memory loss patient sets out on his journey to avenge the death of his beloved girl.,7.3,Action | Drama | Mystery,2008-12-25,"character name as title,children,crime boss,death of lover,gangster",PT3H6M,Aamir Khan | Asin Thottumkal | Jiah Khan,A.R. Murugadoss,Piyush Mishra | A.R. Murugadoss
Movie,A Wednesday,https://www.imdb.com/title/tt1280558/,https://m.media-amazon.com/images/M/MV5BOTcwMzdiMWItMjZlOS00MzAzLTg5OTItNTA4OGYyMjBhMmRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,8.1,Action | Crime | Drama,2008-09-05,"terrorist,race against time,bomb threat,man wears eyeglasses,slow motion scene",PT1H44M,Anupam Kher | Naseeruddin Shah | Veerendra Saxena,Neeraj Pandey,Neeraj Pandey
Movie,Dostana,https://www.imdb.com/title/tt1185420/,https://m.media-amazon.com/images/M/MV5BOTE0NDU1ZTctYjRjYS00OTEyLTkzOWQtNmRiNDg5ZDU1ODBiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,"Two straight guys pretend to be gay in order to secure a Miami apartment. When both of them fall for their roommate Neha, hilarity ensues as they strive to convince one and all that they&apos;re gay whilst secretly trying to win her he...",6.5,Comedy | Drama | Romance,2008-11-14,"gay,boss,apartment,photographer,university of miami",PT2H25M,Abhishek Bachchan | John Abraham | Priyanka Chopra Jonas,Tarun Mansukhani | Punit Malhotra,Anvita Dutt | Tarun Mansukhani
Movie,Rab Ne Bana Di Jodi,https://www.imdb.com/title/tt1182937/,https://m.media-amazon.com/images/M/MV5BNjMwZDRlYTgtNzY1MC00NDAxLWIzYWMtODc0MTQ4MzFjYTFkXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_.jpg,"A breathtaking, goose flesh igniting, awe inspiring love journey of an ordinary man Suri and his &apos;total opposite&apos; love Taani.",7.2,Comedy | Drama | Music,2008-12-12,"marriage,disguise,dancing,local blockbuster,assumed identity",PT2H47M,Shah Rukh Khan | Anushka Sharma | Vinay Pathak,Aditya Chopra,Aditya Chopra
Movie,Jannat: In Search of Heaven...,https://www.imdb.com/title/tt1216300/,https://m.media-amazon.com/images/M/MV5BZWQzNmZkZDQtOWU4YS00NjRjLTg2NmItNWYxNGJkZDAwZWU4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,6.9,Crime | Drama | Romance,2008-05-16,"cricket the sport,money,match fixing,match fixer",PT2H20M,Emraan Hashmi | Sonal Chauhan | Armen Greyg,Kunal Deshmukh,Vishesh Bhatt | Kunal Deshmukh | Sanjay Masoomm
Movie,Fashion,https://www.imdb.com/title/tt0964516/,https://m.media-amazon.com/images/M/MV5BMTkxNzg4NDI0OV5BMl5BanBnXkFtZTcwNzIyMjk5MQ@@._V1_.jpg,A small-town girl finally realizes her dream of becoming a famous supermodel but soon finds out that her glamorous new life has a price.,6.9,Drama | Romance,2008-10-29,"fashion,model,affair,price of fame,female protagonist",PT2H47M,Priyanka Chopra Jonas | Kangana Ranaut | Mugdha Godse,Madhur Bhandarkar,Ajay Monga | Madhur Bhandarkar | Niranjan Iyengar
TVSeries,Taarak Mehta Ka Ooltah Chashmah,https://www.imdb.com/title/tt1708446/,https://m.media-amazon.com/images/M/MV5BYzFlMDVjMzMtNzQ5Ny00ZGM5LWI0MWItOTcwZjRmMmU1MjdmXkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_.jpg,"The day-to-day happenings of Gokuldham Society and its members, who live, celebrate and often face problems together.",8.2,Comedy | Family,2008-07-28,"society,businessman,gujarati family,writer,journalist",,Dilip Joshi | Disha Vakani | Bhavya Gandhi,,
Movie,Jaane Tu... Ya Jaane Na,https://www.imdb.com/title/tt0473367/,https://m.media-amazon.com/images/M/MV5BNDUxYTFiODktNDI5NC00YmI1LThiMWUtN2FjYTU2ZTQ5ODQ1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,7.4,Comedy | Drama | Romance,2008-07-04,"repetition in title,best friend,girlfriend,airport,flashback",PT2H35M,Imran Khan | Genelia D&apos;Souza | Manjari Fadnnis,Abbas Tyrewala,Abbas Tyrewala
Movie,Tashan,https://www.imdb.com/title/tt0995752/,https://m.media-amazon.com/images/M/MV5BM2ExMzgxZTAtNTFhMy00YTJkLThjZDctODlhMDNmZjA4Yzc2XkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_.jpg,,3.8,Action | Comedy | Drama,2008-04-25,"police,love,call center,gangster,bounty hunter",PT2H,Akshay Kumar | Saif Ali Khan | Kareena Kapoor,Vijay Krishna Acharya,Vijay Krishna Acharya
Movie,Bachna Ae Haseeno,https://www.imdb.com/title/tt1182972/,https://m.media-amazon.com/images/M/MV5BMjAyNzkyNjAwOF5BMl5BanBnXkFtZTgwNTM1NTYyNTM@._V1_.jpg,"Raj is a heartbreaker. His love stories with Mahi, Radhika, and Gayatri finally teach him about love and life in their own sweet, sexy, and sassy ways.",6.2,Comedy | Drama | Romance,2008-08-15,"sydney australia,switzerland,bombay,zurich switzerland,year 1996",PT2H32M,Ranbir Kapoor | Deepika Padukone | Bipasha Basu,Siddharth Anand,Aditya Chopra | Devika Bhagat | Anvita Dutt
Movie,Shaurya: It Takes Courage to Make Right... Right,https://www.imdb.com/title/tt1101665/,https://m.media-amazon.com/images/M/MV5BMzQwMDIyYTUtNDJhNi00N2RlLWEyNTctNDFjZTk0NTIwYzNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Maj. Siddhant Chaudhary, an Indian Army lawyer, attempts to defend Capt. Javed Khan who is accused of killing a decorated officer. The problem is that Khan does not wish to be defended and freely admits to his crime.",7.3,Crime | Drama | Thriller,2008-04-04,"army,death,court martial,army officer,judicial system",PT2H29M,Rahul Bose | Jaaved Jaaferi | Minissha Lamba,Samar Khan,Samar Khan | Aparnaa Malhotra | Jaydeep Sarkar
Movie,Mithya,https://www.imdb.com/title/tt1179782/,https://m.media-amazon.com/images/M/MV5BYThjMzI4MTQtMTlkMy00ODllLTg3NDUtN2E3YTMxY2JmZWM1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,A two-bit actor faces challenges after he is asked by Police to impersonate a look-alike gangster.,7.1,Comedy | Crime | Thriller,2008-02-08,"talking to a mirror,gangster,urination,one word title,reference to william shakespeare",PT1H50M,Ranvir Shorey | Neha Dhupia | Naseeruddin Shah,Rajat Kapoor,Rajat Kapoor | Saurabh Shukla | Neerav Ghosh
Movie,Bhoothnath,https://www.imdb.com/title/tt0991346/,https://m.media-amazon.com/images/M/MV5BZjE4M2ZlZjEtYmRjMS00YzUzLTgzZmItZjZhNjk1N2RjMTg0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Moving into a new house, a family witnesses an unfriendly ghost who wants to drive them away from the house. However, he befriends a little boy who changes his outlook forever.",6.3,Comedy | Drama | Family,2008-05-09,"cricket the sport,character name as title,nickname as title,one word title,ghost",PT2H30M,Amitabh Bachchan | Abhinay Raj Singh | Juhi Chawla,Vivek Sharma,Sudhanshu Dube | Vivek Sharma
Movie,Race,https://www.imdb.com/title/tt1017456/,https://m.media-amazon.com/images/M/MV5BOTUxODczMjI3MV5BMl5BanBnXkFtZTcwMTExODM2MQ@@._V1_.jpg,Destiny makes two brothers- Ranvir and Rajiv - enemies of each other. Everything is fair in love and war.,6.6,Action | Crime | Drama,2008-03-21,"spying on couple having sex,stud farm,alcoholic,secretary,model",PT2H29M,Saif Ali Khan | Akshaye Khanna | Bipasha Basu,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,Shiraz Ahmed | Jitendra Parmar | Anurag Prapanna
Movie,Singh Is Kinng,https://www.imdb.com/title/tt1146325/,https://m.media-amazon.com/images/M/MV5BMTkyNTM4Mzc5NV5BMl5BanBnXkFtZTcwNjgxMjMyMg@@._V1_.jpg,"A comic caper about Happy Singh, a Punjabi villager who goes through a series of misadventures and eventually becomes the King of the Australian underworld.",5.7,Action | Comedy | Crime,2008-08-08,"redemption,australia,punjab,punjabi,gangster",PT2H15M,Akshay Kumar | Katrina Kaif | Om Puri,Anees Bazmee,Anees Bazmee | Vipul Binjola | Suresh Nair
Movie,Love Story 2050,https://www.imdb.com/title/tt0490170/,https://m.media-amazon.com/images/M/MV5BMzM4NGU3NzMtMjJiOS00MzI5LTk3MDAtNDI1OTQxNzk4NTQ0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"With the help of his uncle, a man travels to the future to try and bring his girlfriend back to life.",2.6,Action | Adventure | Drama,2008-07-04,"the future,love,robot,time machine,scientist",PT3H,Harman Baweja | Priyanka Chopra Jonas | Boman Irani,Harry Baweja,Harry Baweja | Bhavani Iyer | Mayur Puri
Movie,Rock On!!,https://www.imdb.com/title/tt1230165/,https://m.media-amazon.com/images/M/MV5BMTM2NjIwODc4N15BMl5BanBnXkFtZTcwMDgwMzM4MQ@@._V1_.jpg,Four friends reunite to relive their moments of glory as a rock band.,7.7,Drama | Music,2008-08-29,"rock concert,character repeats someone else&apos;s dialogue,bitterness,rock band,band",PT2H25M,Arjun Rampal | Farhan Akhtar | Luke Kenny,Abhishek Kapoor,Farhan Akhtar | Pubali Chaudhuri | Abhishek Kapoor
Movie,Chhota Bheem Aur Krishna,https://www.imdb.com/title/tt2827516/,https://m.media-amazon.com/images/M/MV5BOTYyMDQyNjUyOV5BMl5BanBnXkFtZTgwMTAzMTU2NDE@._V1_.jpg,"About 500 years ago, the five kingdoms around IIT Dholakpur joined together to end Kirmada`s rule. Now a mysterious force has brought him back from the dead. miss Bheem beat Kirmada & save the kingdom of IIT Dholakpur once again!",6.7,Animation | Adventure | Fantasy,2008-08-24,,PT1H9M,Sachin Yadav Iamsyrs,Rajiv Chilaka,
Movie,Bach ke Zara,https://www.imdb.com/title/tt1825665/,https://m.media-amazon.com/images/M/MV5BMThmZWY3NzgtOGFlYS00ZTE0LWE5MzYtN2IyOTg0MDc2NTQzXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_.jpg,A group of students on their vacation trapped in the abandoned house of an archaeologist who set free mysterious demonic powers.,3.1,Comedy | Horror | Musical,,"vacation gone wrong,killed by evil dead,demonic undead,sex,nudity",PT1H39M,Amit | Satyam Rajesh | Jayesh Shah,Salim Raza,Salim Raza
TVSeries,Fear Factor: Khatron Ke Khiladi,https://www.imdb.com/title/tt6742294/,https://m.media-amazon.com/images/M/MV5BZTBmMjVmMzItNDRhMi00YTZiLWE3NzAtNWFlMzZhNmE5M2Q4XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,Indian version of Fear Factor.,5.9,Action | Reality-TV,2008-07-21,non fiction,,Rohit Shetty | Akshay Kumar | Tushar Kalia,,
