type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Dil To Pagal Hai,https://www.imdb.com/title/tt0118983/,https://m.media-amazon.com/images/M/MV5BYWQ5ZjgyMmEtMWUwNi00YmJjLTljOWUtNDlkNjNlMDU2NDJjXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_.jpg,"A grand musical about three passionate and dreamy characters: Rahul, Pooja and Nisha. Will their dreams come true? Will they find their true love?",7,Comedy | Drama | Musical,1997-10-30,"dancer,local blockbuster",PT3H,Shah Rukh Khan | Madhuri Dixit | Karisma Kapoor,Yash Chopra,Tanuja Chandra | Aditya Chopra | Pamela Chopra
Movie,Yes Boss,https://www.imdb.com/title/tt0120540/,https://m.media-amazon.com/images/M/MV5BMjk3NDQ5NzgtMzM3MC00MjllLThhOGYtMWUwN2EzYWNiODgzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Rahul Joshi wants to be a successful businessman so he works hard for his boss Siddharth. One day Rahul meets Seema, an up and coming model, and he feels like he&apos;s finally met his match. Will Seema fall for Rahul?",6.7,Comedy | Drama | Musical,1997-07-18,"success,boss,office,blackmail,ambition",PT2H43M,Shah Rukh Khan | Juhi Chawla | Aditya Pancholi,Aziz Mirza,Sanjay Chhel | Mangesh Kulkarni | Aziz Mirza
Movie,Koyla,https://www.imdb.com/title/tt0136352/,https://m.media-amazon.com/images/M/MV5BMTkyODI2NzQzMl5BMl5BanBnXkFtZTcwNzYyNDE0MQ@@._V1_.jpg,"A village girl agrees to a marriage to a king she has never met after he sends her a photograph of himself. But the man in the photograph is not the king but his most loyal slave, the handsome but mute Shankar.",6.2,Action | Drama | Musical,1997-04-07,"attempted rape,revenge,female removes her dress,rape and revenge,servant",PT2H46M,Shah Rukh Khan | Madhuri Dixit | Amrish Puri,Rakesh Roshan,Sachin Bhowmick | Ravi Kapoor | Anwar Khan
Movie,Border,https://www.imdb.com/title/tt0118751/,https://m.media-amazon.com/images/M/MV5BNWYwYmExOWQtYzNkOS00NWY5LWE4NTEtYTcwY2FiYmQ0OTg5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"In 1971, along the border region of Longewala, a small battalion of Indian soldiers goes up against a large Pakistani strike force.",7.9,Action | Drama | History,1997-06-13,"india pakistan border,indo pakistani war,year 1971,soldier,battle of longewala",PT2H56M,Sunny Deol | Suniel Shetty | Akshaye Khanna,J.P. Dutta,J.P. Dutta | O.P. Dutta
Movie,Chachi 420,https://www.imdb.com/title/tt0233422/,https://m.media-amazon.com/images/M/MV5BYzZkNmI0MjgtNGIyNy00ZmM1LWFmMWItN2FhNjlmZjZiNmE1XkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_.jpg,,7.4,Comedy | Drama | Family,1997-12-19,"nanny,landlord,dance,court,poor man rich woman",PT2H35M,Kamal Haasan | Amrish Puri | Om Puri,Kamal Haasan,Gulzar | Kamal Haasan | Crazy Mohan
Movie,Hero No. 1,https://www.imdb.com/title/tt0119285/,https://m.media-amazon.com/images/M/MV5BN2Y4YmNjYTctMDY5OC00ZDI5LTkzZDUtYzM2Y2Y1NGVhNzVmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Timid Rajesh Malhotra escapes his tyrant father and meets Meena in a foreign land. The two lovers decide to marry, but when Meena&apos;s parents object, Rajesh decides to win them over in the quirkiest way.",6.3,Comedy | Drama | Musical,1997-02-21,"big booty,servant,love,argument,joint family",PT2H14M,Govinda | Karisma Kapoor | Kader Khan,David Dhawan,Rumi Jaffery
Movie,Judwaa,https://www.imdb.com/title/tt0119428/,https://m.media-amazon.com/images/M/MV5BMzE3NDlkODktMGI4Yi00NDcyLWFmMTEtOGYwMDE0OTk4MWM0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Twin brothers who are separated soon after birth, meet in adulthood and join forces to defeat their common enemy, a notorious criminal.",6.1,Action | Comedy | Drama,1997-02-07,"vengeance,thief,policeman,pole vaulting,bickering",PT2H18M,Salman Khan | Karisma Kapoor | Rambha,David Dhawan,Rumi Jaffery | E.V.V. Satyanarayana
TVSeries,Shaktimaan,https://www.imdb.com/title/tt0389680/,https://m.media-amazon.com/images/M/MV5BZTY4NWM2OGQtOWEyZC00YjVlLWE0ODQtOGY0OGQ1NDM3NjkyXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"When darkness get strengthened to destroy the world, Suryanshis chose Shaktimaan in order to fight against the forces of evil.",8.2,Action | Adventure | Family,1997-09-14,"superhero,fight,photographer,alter ego,good versus evil",,Mukesh Khanna | Vaishnavi Mahant | Surendra Pal,,
Movie,Gupt: The Hidden Truth,https://www.imdb.com/title/tt0119239/,https://m.media-amazon.com/images/M/MV5BYmJmMGNjMzYtZThiZi00OTg2LWI2YjQtMjRkNTM5Y2U5ZDc4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Governor Jaisingh Sinha is murdered and the needle of suspicion points towards his estranged son, Sahil Sinha who must prove his innocence.",7.3,Action | Crime | Mystery,1997-08-15,"stabbed to death,escape from prison,police officer,giallo esque,indian giallo",PT2H53M,Bobby Deol | Manisha Koirala | Kajol,Rajiv Rai,Shabbir Boxwala | Rajiv Rai | Naeem Sha
Movie,Mr. & Mrs. Khiladi,https://www.imdb.com/title/tt0162480/,https://m.media-amazon.com/images/M/MV5BMDMwY2EzYTktOTNhMC00NTU3LTk0MTQtNzdkNmRlNmJiMmQyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,,6.3,Comedy | Drama | Romance,1997-10-09,"con artist,astrologer,brother in law brother in law relationship,fight,father daughter relationship",PT2H13M,Akshay Kumar | Juhi Chawla | Paresh Rawal,David Dhawan,Rumi Jaffery | E.V.V. Satyanarayana
