type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,The Hundred-Foot Journey,https://www.imdb.com/title/tt2980648/,https://m.media-amazon.com/images/M/MV5BMTQ3Mjg2MTE4M15BMl5BanBnXkFtZTgwMzcyNDMwMjE@._V1_.jpg,The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory&apos;s Michelin-starred eatery.,7.3,Comedy | Drama,2014-08-08,"restaurant,cooking,chef,haute cuisine,interracial romance",PT2H2M,Helen Mirren | Om Puri | Manish Dayal,Lasse Hallström,Steven Knight | Richard C. Morais
Movie,PK,https://www.imdb.com/title/tt2338151/,https://m.media-amazon.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_.jpg,An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of there religious views on there people.,8.1,Comedy | Drama | Sci-Fi,2014-12-19,"guru,religion,alien on earth,muslim,hindu",PT2H33M,Aamir Khan | Anushka Sharma | Sanjay Dutt,Rajkumar Hirani,Rajkumar Hirani | Abhijat Joshi
Movie,Haider,https://www.imdb.com/title/tt3390572/,https://m.media-amazon.com/images/M/MV5BMjA1NTEwMDMxMF5BMl5BanBnXkFtZTgwODkzMzI0MjE@._V1_.jpg,"A young man returns to Kashmir after his father&apos;s disappearance to confront his uncle, whom he suspects of playing a role in his father&apos;s fate.",8,Action | Crime | Drama,2014-10-02,"kashmir,disappearance,doctor,shakespeare&apos;s hamlet,murder",PT2H40M,Shahid Kapoor | Tabu | Shraddha Kapoor,Vishal Bhardwaj,William Shakespeare | Basharat Peer | Vishal Bhardwaj
Movie,Bang Bang,https://www.imdb.com/title/tt2905838/,https://m.media-amazon.com/images/M/MV5BNDk0MzE4NTI5Nl5BMl5BanBnXkFtZTgwNzE1OTcyMjE@._V1_.jpg,,5.6,Action | Adventure | Comedy,2014-10-02,"woman wears a bikini,body lands on a car,character repeats someone else&apos;s dialogue,bank,chase",PT2H33M,Hrithik Roshan | Katrina Kaif | Pawan Malhotra,Siddharth Anand,Sujoy Ghosh | Suresh Nair | Patrick O&apos;Neill
Movie,Highway,https://www.imdb.com/title/tt2980794/,https://m.media-amazon.com/images/M/MV5BMjE5NjkyNTczM15BMl5BanBnXkFtZTgwNDg4MzE5MDE@._V1_.jpg,"Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.",7.6,Crime | Drama | Romance,2014-02-21,"mountain,abduction,bollywood,self discovery,on the run",PT2H13M,Alia Bhatt | Randeep Hooda | Durgesh Kumar,Imtiaz Ali,Imtiaz Ali
Movie,Happy New Year,https://www.imdb.com/title/tt2461132/,https://m.media-amazon.com/images/M/MV5BMjEwZGQwZWMtNTU4Zi00YWVlLTlhZTYtZjc2MzJmMGVmMDQwXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_.jpg,A gang of amateur dancers takes part in a dancing competition to avenge their personal vendetta.,4.9,Action | Comedy | Crime,2014-10-24,"dance,heist,dancer,caper,dancing",PT3H,Shah Rukh Khan | Deepika Padukone | Abhishek Bachchan,Farah Khan,Althea Kaushal | Farah Khan | Mayur Puri
Movie,Sold,https://www.imdb.com/title/tt1411956/,https://m.media-amazon.com/images/M/MV5BMTRiODY0MDctMThjOC00NGM0LWJhMDgtYjIzZjk5N2E2YzJiXkEyXkFqcGdeQXVyMTY2ODQ4NDQ@._V1_.jpg,,6.8,Drama,2014-03-07,"nepal,india,sex trafficking,child prostitution,one word title",PT1H34M,Gillian Anderson | David Arquette | Tillotama Shome,Jeffrey D. Brown,Jeffrey D. Brown | Joseph Kwong
Movie,Humpty Sharma Ki Dulhania,https://www.imdb.com/title/tt3678938/,https://m.media-amazon.com/images/M/MV5BMjE3MDA4NjMxN15BMl5BanBnXkFtZTgwMzc4NzkxMjE@._V1_.jpg,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her &apos;dhai lakh ka Ghagra, she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.",6,Comedy | Drama | Romance,2014-07-11,"character name in title,arranged marriage,father daughter relationship,wedding,weeping man",PT2H13M,Varun Dhawan | Alia Bhatt | Ashutosh Rana,Shashank Khaitan,Shashank Khaitan
Movie,Kick,https://www.imdb.com/title/tt2372222/,https://m.media-amazon.com/images/M/MV5BMTUyMTg0MTA1OF5BMl5BanBnXkFtZTgwMDg2MjMwMjE@._V1_.jpg,,6,Action | Comedy | Crime,2014-07-25,"thief,adrenaline junkie,train,police station,daredevil",PT2H26M,Salman Khan | Jacqueline Fernandez | Nawazuddin Siddiqui,Sajid Nadiadwala,Vakkantham Vamsi | Rajat Arora | Keith Gomes
Movie,Ek Villain,https://www.imdb.com/title/tt3175038/,https://m.media-amazon.com/images/M/MV5BMTQzODMxNDU3MF5BMl5BanBnXkFtZTgwMDAzNjMxMjE@._V1_.jpg,"When his wife becomes the latest victim of a serial killer, Guru blurs the line between good and evil in his pursuit of revenge.",6.5,Action | Crime | Drama,2014-06-27,"serial killer,police officer,jewels,hospital,wish",PT2H9M,Sidharth Malhotra | Shraddha Kapoor | Riteish Deshmukh,Mohit Suri,Tushar Hiranandani | Milap Zaveri
