type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Gandhi,https://www.imdb.com/title/tt0083987/,https://m.media-amazon.com/images/M/MV5BYjZiYmYwYjYtOTdlZS00OGM4LTg0NmQtOTg0OGMzMjkyYWM2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,8,Biography | Drama | History,1983-02-17,"india,british india,protest,south africa,hindu",PT3H11M,Ben Kingsley | John Gielgud | Rohini Hattangadi,Richard Attenborough,John Briley
Movie,Desh Premee,https://www.imdb.com/title/tt0083820/,https://m.media-amazon.com/images/M/MV5BODA0YmRlOTMtOTVlNy00NzljLThlZTgtMzAxNTc5OTcwN2Y2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,5.8,Action | Comedy | Drama,1982-04-23,"woman shoots a man,escape,smuggling,slum,leprosy",PT2H45M,Amitabh Bachchan | Hema Malini | Navin Nischol,Manmohan Desai,Kader Khan | K.B. Pathak | Prayag Raj
Movie,Rajput,https://www.imdb.com/title/tt0155088/,https://m.media-amazon.com/images/M/MV5BZGYwOTBjYzUtOWQxNC00Y2Y5LWFhYTktMGI2YWQwMWJhMGFmXkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_.jpg,"Unable to handle the taking of his kingdom by an Indian Government decree, the Maharaja kills himself. His son, Jaipal, takes over as the Maharaja, turns rebel, and refuses to hand over his title and kingdom to the Government. It ...",6.3,Action | Drama | Romance,1982-04-16,"bandit,marriage,love,revenge,attempted kidnapping",,Rajesh Khanna | Dharmendra | Hema Malini,Vijay Anand,
Movie,Arth,https://www.imdb.com/title/tt0083578/,https://m.media-amazon.com/images/M/MV5BMzAwYjA3MzAtZTI5Mi00YzExLTkwM2ItODAyMjg1ZGY0ZjYxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,A film-maker who is having an extra-marital affair with an actress decides to leave his wife. Arth is the story of this women&apos;s search for her identity.,7.8,Drama | Romance,1982-12-03,"letter of resignation,actress,extramarital affair,tearjerker,insecurity",PT2H18M,Shabana Azmi | Kulbhushan Kharbanda | Smita Patil,Mahesh Bhatt,Mahesh Bhatt | Sujit Sen
Movie,Angoor,https://www.imdb.com/title/tt0215517/,https://m.media-amazon.com/images/M/MV5BMDk0N2U0ZTItYTMxNy00NGU4LWEzN2YtOTRmMmI2ZWFjZTljXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Based on Shakespeare&apos;s &apos;A Comedy of Errors&apos;, this is a story of identical twins (2 pairs) and mistaken identities.",8.3,Comedy,1982-03-05,"taxi driver,train station,police station,servant,police inspector",PT2H11M,Sanjeev Kumar | Moushumi Chatterjee | Deven Verma,Gulzar,Gulzar | William Shakespeare
Movie,Anokha Bandhan,https://www.imdb.com/title/tt0233226/,https://m.media-amazon.com/images/M/MV5BMDRhZjMwNjUtZWMwMS00MmE0LTg5NDctNmJjYTRjMmI2ZjA4XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_.jpg,"Shyamlal has a happy family with his wife Anu, and step-brother Ram. Anu take care of Ram as her own son. Anu&apos;s mother came to her house, who wants that Anu should hate Ram. This creates rift between Anu and Ram.",6.3,Drama,1982-12-24,boy,PT2H14M,Shabana Azmi | Seema Deo | Vishal Desai,Mehul Kumar,Asad Bhopali | Sharat Chandra Chaterjee | Bharat Dave
Movie,Satte Pe Satta,https://www.imdb.com/title/tt0084630/,https://m.media-amazon.com/images/M/MV5BMjhhZWRhZmQtY2E0ZC00YWJlLWJlYWQtYjNjNTY2NThmZTljXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"The eldest of seven brothers, who run a family farm together, marries a pretty nurse, inspiring his country-bumpkin siblings to follow his example.",7.2,Action | Comedy | Drama,1982-01-22,"bearded man,barn,mistaken identity,bar fight,apology",PT2H40M,Amitabh Bachchan | Hema Malini | Ranjeeta Kaur,Raj N. Sippy,Satish Bhatnagar | Kader Khan | Jyoti Swaroop
Movie,Nadiya Ke Paar,https://www.imdb.com/title/tt0256951/,https://m.media-amazon.com/images/M/MV5BN2Y1YTIzYWQtNzIyMi00OGUyLWEyZjctMGFjMzhkNDhhNmM4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Chandan and Gunja, who hails from a village across the river, fall in love with each other. After her sister dies, Gunja is compelled to marry her brother-in-law who is Chandan&apos;s brother.",8.1,Drama | Romance,1982-06-18,"wedding,love,family relationships,husband wife relationship,brother brother relationship",PT2H23M,Sachin Pilgaonkar | Sadhana Singh | Inder Thakur,Govind Moonis,
Movie,Prem Rog,https://www.imdb.com/title/tt0084532/,https://m.media-amazon.com/images/M/MV5BMTk0NTExMjU1N15BMl5BanBnXkFtZTcwMjY0NzcxMQ@@._V1_.jpg,"Manorama, the daughter of a rich, orthodox family is married off, leaving her childhood friend Deodhar and his secret love for her, in despair. When tragedy befalls her, and traditions seem unfair, Deodhar must fight for what&apos;s ri...",7,Drama | Musical | Romance,1982-07-31,"love,tradition,hindu,tea,arranged marriage",PT3H3M,Shammi Kapoor | Nanda Karnataki | Tanuja Samarth,Raj Kapoor,Kamna Chandra | Jainendra Jain | K.K. Singh
Movie,Yeh Vaada Raha,https://www.imdb.com/title/tt0397742/,https://m.media-amazon.com/images/M/MV5BZGJlYTcxYzgtYTdkYy00ZGJiLWFmMjctZTU5MTg4YmZlNjkxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Sunita is a radio singer while on vacation in Kashmir Vikram deeply falls in love with and proposes her which she eventually accepts.Vikram introduces Sunita to her mother Sharda Rai Bahadur whose business is her priority she deni...,7.3,Romance | Musical | Drama,1982-04-09,"love,plastic surgery,song,deception,orphanage",PT2H18M,Rishi Kapoor | Tina Ambani | Poonam Dhillon,Kapil Kapoor,
Movie,Bemisal,https://www.imdb.com/title/tt0083636/,https://m.media-amazon.com/images/M/MV5BZTQ2ZGFlNGEtMDAyMS00OWQ2LWIwZGEtY2M4ZjBkYTNmOGVlXkEyXkFqcGdeQXVyMzcwMjU2NQ@@._V1_.jpg,,6.9,Drama | Family,1982-03-05,based on novel,PT2H22M,Amitabh Bachchan | Rakhee Gulzar | Vinod Mehra,Hrishikesh Mukherjee,Sachin Bhowmick | Ashutosh Mukherjee | D.N. Mukherjee
Movie,Sakalakala Vallavan,https://www.imdb.com/title/tt0281157/,https://m.media-amazon.com/images/M/MV5BM2FiNzMxOGQtOGNiNi00MDM3LWE3MDMtZmEyOGExMDNmZmQwXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_.jpg,"A young agriculturist Velu (Kamal Hassan) goes to extremes to attain revenge against his devious landlord and her family. He is an upright young man, but when his family gets cheated out of money, he decides it&apos;s time to take a st...",6.4,Action | Comedy | Romance,1982-08-14,"village,love,makeup,disco dancing",PT2H18M,Kamal Haasan | Ambika | Silk Smitha,S.P. Muthuraman,Panchu Arunachalam
Movie,Bazaar,https://www.imdb.com/title/tt0246456/,https://m.media-amazon.com/images/M/MV5BNjEwOTIyMDI0OV5BMl5BanBnXkFtZTgwMTk3ODM3NDE@._V1_.jpg,,7.3,Drama | Family,1982-05-21,,PT2H,Farooq Shaikh | Smita Patil | Naseeruddin Shah,Sagar Sarhadi,Sagar Sarhadi
Movie,Ashanti,https://www.imdb.com/title/tt0239244/,https://m.media-amazon.com/images/M/MV5BMWE2YzllNzMtOWMzYy00OTNiLWEwYzEtOWMzNGJlODRlMzM0XkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_.jpg,,5.5,Action | Adventure | Crime,1982-05-07,"crutches,bank robbery,police inspector,three woman army,action heroine",,Rajesh Khanna | Zeenat Aman | Parveen Babi,Umesh Mehra,Ravi Kapoor | Mohan Kaul | Javed Siddiqui
