type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Kaithi,https://www.imdb.com/title/tt9900782/,https://m.media-amazon.com/images/M/MV5BZTIzMTY2NGYtNzM0NS00NmFkLWFkZmUtZTcxMGEwNjhmYjg5XkEyXkFqcGdeQXVyMTU0MzI1OTY@._V1_.jpg,"Dilli, an ex-convict, endeavours to meet his daughter for the first time after leaving prison. However, his attempts are interrupted due to a drug raid planned by Inspector Bejoy.",8.5,Action | Adventure | Crime,2019-10-25,smuggling,PT2H25M,Karthi | Narain | Arjun Das,Lokesh Kanagaraj,Lokesh Kanagaraj | Pon Parthiban | Sanjeev Tiwari
Movie,War,https://www.imdb.com/title/tt7430722/,https://m.media-amazon.com/images/M/MV5BNTlmNDMzOWQtYzg4Ny00OWQ0LWFhN2MtNmQ2MDczZGZhNTU5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,An Indian soldier chases after his mentor who has gone rogue following an unexpected kill.,6.5,Action | Adventure | Thriller,2019-10-02,"shootout,spy,betrayal,mentor protege relationship,traitor",PT2H34M,Hrithik Roshan | Tiger Shroff | Vaani Kapoor,Siddharth Anand,Siddharth Anand | Aditya Chopra | Shridhar Raghavan
TVSeries,Kota Factory,https://www.imdb.com/title/tt9432978/,https://m.media-amazon.com/images/M/MV5BOGVmMGYwZTEtOGFlYS00ODRhLTg3M2MtMzc1OGNhNzU3N2IzXkEyXkFqcGdeQXVyNDY4NjAxNTc@._V1_.jpg,"Dedicated to Shrimati SL Loney ji, Shri Irodov ji and Maanniya HC Verma ji, &apos;Kota Factory&apos; is TVF&apos;s latest original. India&apos;s first &apos;Black and White&apos; show highlights the problems present day IIT-JEE aspirants face in their day-to-d...",9,Comedy | Drama,2019-04-16,"web series,competition,engineering,tvf,iit jee",,Mayur More | Jitendra Kumar | Ranjan Raj,,Saurabh Khanna
TVSeries,Four More Shots Please!,https://www.imdb.com/title/tt8242548/,https://m.media-amazon.com/images/M/MV5BYTE3NTA5YzUtZDljNy00ZGNjLThiYmMtYmFmY2M1Y2EzMzk5XkEyXkFqcGdeQXVyODQ5NDUwMDk@._V1_.jpg,"Four female friends from different walks of life deal with romance, work-life conflicts, ambitions and anxieties in modern-day India.",5.7,Comedy | Drama | Romance,2019-01-25,"bisexual woman,female virgin,mother daughter relationship,female friendship,lesbian interest",,Sayani Gupta | Kirti Kulhari | Gurbani,,Rangita Pritish Nandy
TVSeries,Delhi Crime,https://www.imdb.com/title/tt9398466/,https://m.media-amazon.com/images/M/MV5BOTNjNzAwM2ItN2IyMS00YWQ1LWFkOWYtNjI0MzFiZTg0NjkyXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime.",8.5,Crime | Drama,2019-03-22,"location in title,criminal,police,true crime,based on true story",,Rasika Dugal | Shefali Shah | Rajesh Tailang,,Richie Mehta
TVSeries,Gullak,https://www.imdb.com/title/tt10530900/,https://m.media-amazon.com/images/M/MV5BOTg5N2NiMTgtZmI3ZS00ODBlLWFhZjgtYWNjZWFlYjk1ZjI3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,9.1,Comedy | Drama | Family,2019-06-27,"web series,middle class family,slice of life,family relationships",,Jameel Khan | Geetanjali Kulkarni | Vaibhav Raj Gupta,,Shreyansh Pandey
Movie,Badla,https://www.imdb.com/title/tt8130968/,https://m.media-amazon.com/images/M/MV5BOGMxNzY4MGQtMmEwOS00MzgxLTgyZWYtMDYyYjhmZmQ0ZWZhXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_.jpg,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,7.8,Crime | Drama | Mystery,2019-03-08,"walking on a bridge,unreliable narrator,lift,murder case,lawyer",PT1H58M,Amitabh Bachchan | Taapsee Pannu | Amrita Singh,Sujoy Ghosh,Oriol Paulo | Sujoy Ghosh | Raj Vasant
TVSeries,Made in Heaven,https://www.imdb.com/title/tt6494622/,https://m.media-amazon.com/images/M/MV5BY2Q1NTNhMWYtYTIwZi00ZjIyLTkxM2UtMGIwZjRhNzNkNzNiXkEyXkFqcGdeQXVyODQ5NDUwMDk@._V1_.jpg,"It is the story of two wedding planners in Delhi, where tradition jostles with modern aspirations against the backdrop of big fat Indian weddings revealing many secrets and lies.",8.3,Drama | Romance,2019-03-08,"wedding,web series,wedding planners,rich person,grey characters",,Arjun Mathur | Sobhita Dhulipala | Jim Sarbh,,Zoya Akhtar | Reema Kagti
Movie,Kabir Singh,https://www.imdb.com/title/tt8983202/,https://m.media-amazon.com/images/M/MV5BNDQ0YzcxY2QtNTQ2ZS00OWJkLWEyZmMtNjY5NjhhMDc2ZjllXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"An exalted but short-fused surgeon plunges into a spiral of drugs, alcohol and rage after his intense relationship with his girlfriend turbulently ends.",7,Action | Drama | Romance,2019-06-21,"kiss,medical school,medical student,love,remake",PT2H53M,Shahid Kapoor | Kiara Advani | Nikita Dutta,Sandeep Reddy Vanga,Wajid Shaikh | Siddharth-Garima | Siddharth Singh
TVSeries,Criminal Justice,https://www.imdb.com/title/tt9095260/,https://m.media-amazon.com/images/M/MV5BMjM1YWQzNjktYTAyYy00ZjU2LWJlNjMtZDM3OTM2MjQwYjQxXkEyXkFqcGdeQXVyMTAyMTE1MDA1._V1_.jpg,"Sex, drugs and a gruesome murder. An edgy one night stand turns into a nightmare for Aditya, when he wakes up with blood on his hands. The evidence is stacked against him, but he doesn&apos;t remember the grisly crime. Is he guilty or ...",8.1,Crime | Drama | Mystery,2019-01-02,"blood,murder",,Vikrant Massey | Pankaj Tripathi | Rucha Inamdar,,
