type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Bãhubali: The Beginning,https://www.imdb.com/title/tt2631186/,https://m.media-amazon.com/images/M/MV5BNWU4YmZiMTEtZTM4NS00NTg4LTgzMWUtMmU3MTE1OGVhZGNiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,,8,Action | Drama,2015-07-10,"india,medieval times,chariot,kingdom,warrior",PT2H39M,Prabhas | Rana Daggubati | Anushka Shetty,S.S. Rajamouli,Vijayendra Prasad | S.S. Rajamouli | C.H. Vijay Kumar
Movie,The Man Who Knew Infinity,https://www.imdb.com/title/tt0787524/,https://m.media-amazon.com/images/M/MV5BMTU3Njg4MDM3OV5BMl5BanBnXkFtZTgwMjE5ODM3ODE@._V1_.jpg,"The story of the life and academic career of the pioneer Indian mathematician, Srinivasa Ramanujan, and his friendship with his mentor, Professor G.H. Hardy.",7.2,Biography | Drama,2016-04-08,"mathematics,mentor protege relationship,trinity college cambridge,mathematics professor,cambridge england",PT1H48M,Dev Patel | Jeremy Irons | Malcolm Sinclair,Matt Brown,Robert Kanigel | Matt Brown
Movie,Drishyam,https://www.imdb.com/title/tt4430212/,https://m.media-amazon.com/images/M/MV5BYmJhZmJlYTItZmZlNy00MGY0LTg0ZGMtNWFkYWU5NTA1YTNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",8.2,Crime | Drama | Mystery,2015-07-31,"pursuit,accident,cell phone,man beats up woman,cinema",PT2H43M,Ajay Devgn | Shriya Saran | Tabu,Nishikant Kamat,Jeethu Joseph | Upendra Sidhaye
Movie,Bajrangi Bhaijaan,https://www.imdb.com/title/tt3863552/,https://m.media-amazon.com/images/M/MV5BMTRiMjVlNDQtOGU1Zi00YzY3LTliMTUtNzE3YjNjNjk5ZjI2XkEyXkFqcGdeQXVyMTA5NzIyMDY5._V1_.jpg,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.,8.1,Action | Adventure | Comedy,2015-07-17,"muscleman,machismo,tough guy,torture,interrogation",PT2H43M,Salman Khan | Harshaali Malhotra | Nawazuddin Siddiqui,Kabir Khan | Mehmet Tutkun,Vijayendra Prasad | Kabir Khan | Parveez Sheikh
Movie,Bajirao Mastani,https://www.imdb.com/title/tt3735246/,https://m.media-amazon.com/images/M/MV5BMTY2YWM4NzItNTM5Zi00OTRjLTkwY2ItZDY3NTEzZThjNDJiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand.",7.2,Action | Drama | History,2015-12-18,"feather,bow and arrow,mirror,tiger,pregnancy",PT2H38M,Ranveer Singh | Deepika Padukone | Priyanka Chopra Jonas,Sanjay Leela Bhansali,Nagnath S. Inamdar | Sanjay Leela Bhansali | Mallika Dutt
TVSeries,TVF Pitchers,https://www.imdb.com/title/tt4742876/,https://m.media-amazon.com/images/M/MV5BYzA2NGM5MjAtMGJhMC00ZmE3LWFmYmEtZTVjNjA0MzQ4YmI1XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_.jpg,A story of trials and tribulations of four young entrepreneurs who quit their day jobs in order to pursue their start up venture.,9.1,Comedy | Drama,2015-06-03,"tvf,start up,entrepreneur",,Naveen Kasturia | Arunabh Kumar | Abhay Mahajan,,Arunabh Kumar
Movie,Masaan,https://www.imdb.com/title/tt4635372/,https://m.media-amazon.com/images/M/MV5BODZkNmU3MzItODFmOS00YWZkLTkyOWYtNmU0ZjE1NTU2MjhhXkEyXkFqcGdeQXVyODMyODMxNDY@._V1_.jpg,"Along India&apos;s Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies.",8.1,Drama,2015-07-24,"blackmail,ghats of banaras,love and loss,love,interrupted sex",PT1H49M,Richa Chadha | Sanjay Mishra | Vicky Kaushal,Neeraj Ghaywan,Akbar Allahabadi | Bashir Badr | Brij Narayan Chakbast
Movie,The Second Best Exotic Marigold Hotel,https://www.imdb.com/title/tt2555736/,https://m.media-amazon.com/images/M/MV5BMTU3MjkxNjc0OV5BMl5BanBnXkFtZTgwMjc0NDg0NDE@._V1_.jpg,,6.5,Comedy | Drama | Romance,2015-08-23,"hotel,india,sequel,english abroad,old man",PT2H2M,Judi Dench | Maggie Smith | Bill Nighy,John Madden,Ol Parker | John Madden
Movie,Tamasha,https://www.imdb.com/title/tt3148502/,https://m.media-amazon.com/images/M/MV5BMzA0YzQzODctMDllYi00Nzk0LWIxNjQtNjAxMTZkY2YzMjlkXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg,"A boy meets a girl, in Corsica. They decide not to reveal their real name or personality.",7.3,Comedy | Drama | Romance,2015-11-27,adolescent,PT2H19M,Deepika Padukone | Ranbir Kapoor | Ishwak Singh,Imtiaz Ali,Imtiaz Ali
Movie,Talvar,https://www.imdb.com/title/tt4934950/,https://m.media-amazon.com/images/M/MV5BMTYzODg0Mjc4M15BMl5BanBnXkFtZTgwNzY4Mzc3NjE@._V1_.jpg,,8.1,Crime | Drama | Mystery,2015-10-02,"murder,investigation,based on true story,title directed by female,true crime",PT2H12M,Irrfan Khan | Konkona Sen Sharma | Neeraj Kabi,Meghna Gulzar,Vishal Bhardwaj | Aditya Nimbalkar
Movie,Dil Dhadakne Do,https://www.imdb.com/title/tt4110568/,https://m.media-amazon.com/images/M/MV5BZWMzODAxMDAtMTk1Yi00NjBjLTgyOWYtNjYyNjYxZDg1NGU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTM3NDI3MzQ@._V1_.jpg,The Mehra family must contemplate over their way of living and their love lives while on a cruise celebrating their 30th wedding anniversary.,7,Comedy | Drama | Romance,2015-06-05,"wedding anniversary,cruise,dog&apos;s point of view,brother sister relationship,dysfunctional marriage",PT2H50M,Anil Kapoor | Shefali Shah | Priyanka Chopra Jonas,Zoya Akhtar,Zoya Akhtar | Reema Kagti | Javed Akhtar
