type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,Malgudi Days,https://www.imdb.com/title/tt0244911/,https://m.media-amazon.com/images/M/MV5BNGJiZTEwMzMtMGQ0Mi00NWI4LWJhMDktNDcwZGNhZDZmNDJjXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_.jpg,"Based on the works of R.K. Narayan, Malgudi Days chronicles the lives of people living in the fictitious town of Malgudi.",9.4,Drama,1986-09-24,town,,Venki | Anant Nag | Sudheendra,,
Movie,Nagina,https://www.imdb.com/title/tt0091601/,https://m.media-amazon.com/images/M/MV5BZDVmZDU5MTgtNzM5Yy00ZTBlLWExNDYtYjQ2YWQ4ZGFhNGJjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"The film revolves around Rajni, a shape-shifting cobra who marries a civilian to avenge the death of her spouse at the hands of an evil saint.",6.4,Fantasy | Romance,1986-11-28,"marriage,revenge,feud,black magic,hospital",PT2H17M,Sridevi | Rishi Kapoor | Amrish Puri,Harmesh Malhotra,Jagmohan Kapoor | Ravi Kapoor | Achala Nagar
Movie,Karma,https://www.imdb.com/title/tt0091328/,https://m.media-amazon.com/images/M/MV5BZWM1YTJiNWQtZTg3Yy00M2MxLWI5ZWEtODVlY2I3YmYyNDM3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,The BSO is a British oriented group who wants to take control of India. When senior police inspector Vishwa Pratap Singh arrests there leader Dr. Michael Dang the authorities blast the jail Dang is logged in killing huge numbers o...,7.3,Action | Adventure | Drama,1986-08-08,"whipping,captive woman,power outage,slipping on a banana peel,man wears eyeglasses",PT3H13M,Dilip Kumar | Nutan | Naseeruddin Shah,Subhash Ghai,Sachin Bhowmick | Subhash Ghai | Kader Khan
Movie,Aakhree Raasta,https://www.imdb.com/title/tt0090575/,https://m.media-amazon.com/images/M/MV5BMWU4ZmM5OGMtYmE3ZS00NWU5LTljYjItNjI2M2Y5MDMxMTRhXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,7.1,Action | Crime | Drama,1986-06-06,"revenge,rape and revenge,death,prison,suicide",PT2H44M,Amitabh Bachchan | Sridevi | Jaya Prada,Bhagyaraj,Bhagyaraj | G.M. Kumar | Rahi Masoom Reza
Movie,Jaal,https://www.imdb.com/title/tt0239495/,https://m.media-amazon.com/images/M/MV5BNWM2YmU3MmItYTY5Yy00ZmViLWFjMTItMTgyMWQ4OWQ1NDE1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Shankar Verma lives a poor lifestyle with his mom, Shanti, in India after His father, Sathpal, leaves the family for a courtesan by the name of Meenabai. Years later, Shankar has now grown up and finds himself the object of affect...",5.2,Action | Drama | Thriller,1986-02-14,"one word title,love triangle,spy,courtesan,revenge",,Rekha | Mithun Chakraborty | Mandakini,Umesh Mehra,
Movie,Khamosh,https://www.imdb.com/title/tt0089413/,https://m.media-amazon.com/images/M/MV5BMTkwNzE3NTM3NV5BMl5BanBnXkFtZTcwNzUyNDE0MQ@@._V1_.jpg,"When a starlet is murdered on a film location, a detective arrives to investigate the cast and crew.",7.5,Mystery | Thriller,1986-03-14,"giallo,indian giallo,bollywood giallo,investigation,police",PT1H41M,Shabana Azmi | Amol Palekar | Naseeruddin Shah,Vidhu Vinod Chopra,Vidhu Vinod Chopra | Ranjit Kapoor | Saeed Mirza
Movie,Ek Ruka Hua Faisla,https://www.imdb.com/title/tt0157571/,https://m.media-amazon.com/images/M/MV5BMzc5NTdmMTMtNmQxYS00N2MxLWIwZGItNTdkMmIyNmQ1N2E4XkEyXkFqcGdeQXVyMzUxOTA4Nzk@._V1_.jpg,,8.3,Crime | Drama | Thriller,1986-07-23,"man wears eyeglasses,verdict,jury,prejudice,single set production",PT2H7M,Deepak Qazir | Amitabh Srivastava | Pankaj Kapur,Basu Chatterjee,Ranjit Kapoor
Movie,Allah-Rakha,https://www.imdb.com/title/tt0090611/,https://m.media-amazon.com/images/M/MV5BMDUxYmQ3ODQtM2Q3Yy00NTI1LTk4ZDgtMGUyZDNjMzExMjM0XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_.jpg,"Karim Khan is employed as driver for a gangster named Don, who has an accident with his car, and asks Karim to take the blame for it for a hefty sum of cash, which Karim does so, and is imprisoned. But Don does not fulfill his pro...",5.3,Action | Drama,1986-08-07,"orphan,blind mother,reference to allah,pacemaker,muslim divorce",PT2H40M,Jackie Shroff | Shammi Kapoor | Waheeda Rehman,Ketan Desai,Sohel Don | Prayag Raj | K.K. Shukla
Movie,Ankush,https://www.imdb.com/title/tt0157316/,https://m.media-amazon.com/images/M/MV5BMjA3OTAwNTQtYzRmNy00M2E0LWJjOGItN2JmYzU2Yjk5ZGQ5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Four unemployed young men befriend their new neighbors, but soon tragedy strikes and everything is shattered.",7.6,Action | Drama,1986-07-21,"rape,revenge,street gang,rape and revenge,unemployment",PT2H29M,Nana Patekar | Rabia Amin | Gajanan Bangera,N. Chandra,N. Chandra | Arun Kaul | Sayed Sultan
Movie,Viduthalai,https://www.imdb.com/title/tt1356935/,https://m.media-amazon.com/images/M/MV5BMmZhYjgyNzYtNDc3YS00MDg3LTk1MDQtYjk2NzEwMzkzYmNjXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,"Raja, a thief, and Amar, a goonda, plot to settle in London with the money earned from a robbery. But when Raja gets arrested for killing gangster Sudarshan, Amar&apos;s ex-boss, he feels Amar framed him.",6.5,Action,1986-01-01,,PT2H28M,Shivaji Ganesan | Rajinikanth | Vishnuvardhan,K. Vijayan,Aaroor Dass
