type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,3 Idiots,https://www.imdb.com/title/tt1187043/,https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,,8.4,Comedy | Drama,2009-12-25,"hairy chest,coming of age,against the system,papadum,college",PT2H50M,Aamir Khan | Madhavan | Mona Singh,Rajkumar Hirani,Abhijat Joshi | Rajkumar Hirani | Vidhu Vinod Chopra
Movie,Street Fighter: The Legend of Chun-Li,https://www.imdb.com/title/tt0891592/,https://m.media-amazon.com/images/M/MV5BMTQ2Mzc1MDc5MV5BMl5BanBnXkFtZTcwMDk1NTIzMg@@._V1_.jpg,,3.7,Action | Crime | Fantasy,2009-02-26,"tied feet,female police officer,chun li character,charlie nash character,m. bison character",PT1H36M,Kristin Kreuk | Neal McDonough | Michael Clarke Duncan,Andrzej Bartkowiak,Justin Marks | Takashi Nishiyama | Hiroshi Matsumoto
Movie,Dev.D,https://www.imdb.com/title/tt1327035/,https://m.media-amazon.com/images/M/MV5BYjU1NjczNzYtYmFjOC00NzkxLTg4YTUtNGYzMTk3NTU0ZDE3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?",7.9,Comedy | Drama | Romance,2009-02-06,"downward spiral,indian sex comedy,character repeats someone else&apos;s dialogue,prostitute,childhood sweetheart",PT2H24M,Abhay Deol | Mahie Gill | Kalki Koechlin,Anurag Kashyap,Sharat Chandra Chaterjee | Abhay Deol | Vikramaditya Motwane
Movie,Gulaal,https://www.imdb.com/title/tt1261047/,https://m.media-amazon.com/images/M/MV5BYTMxYjEwYjctMjg4Ni00N2UyLThkNDEtNTY4ODExNmIzYjE5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A law student witnesses deception, homicide, and crime after being elected as General Secretary of his college.",8,Crime | Drama | Thriller,2009-03-13,"bad guys win,grim reality,reference to john lennon,revenge,overconfidence",PT2H20M,Kay Kay Menon | Raj Singh Chaudhary | Raja Chaudhary,Anurag Kashyap,Raj Singh Chaudhary | Anurag Kashyap | Aparnaa Malhotra
Movie,Billu,https://www.imdb.com/title/tt1230448/,https://m.media-amazon.com/images/M/MV5BYWI0MGZlNWYtMmZhMS00ZDIwLTg3N2ItNTgxNWIyOTY1YTNjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"In an Indian village, a struggling barber sees his luck begin to turn when residents learn that a famous actor he once knew is coming to town.",6.3,Comedy | Drama,2009-02-13,"barber,character name as title,one word title",PT2H17M,Irrfan Khan | Lara Dutta | Om Puri,Priyadarshan,Manisha Korde | Priyadarshan | Mushtaq Sheikh
Movie,Aladin,https://www.imdb.com/title/tt1227762/,https://m.media-amazon.com/images/M/MV5BMTQxMjY4NzUyM15BMl5BanBnXkFtZTcwMDI4NTk5Mw@@._V1_.jpg,"Since he was a child, Aladin Chatterjee has been teased for his fairytale name. As a college student he follows his namesake&apos;s footsteps; unleashing genie Genius and wooing exchange student Jasmine. But the evil Ringmaster approac...",4.7,Action | Adventure | Comedy,2009-10-30,"aladdin character,genie,magical lamp,bully,truck",PT2H12M,Amitabh Bachchan | Sanjay Dutt | Riteish Deshmukh,Sujoy Ghosh,Vishal Dadlani | Sujoy Ghosh | Suresh Nair
Movie,Ajab Prem Ki Ghazab Kahani,https://www.imdb.com/title/tt1252596/,https://m.media-amazon.com/images/M/MV5BYmZhNjhkN2UtN2I3NS00MzUyLTg3M2YtNjRjN2Y2NmNhNzUxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,6.4,Action | Comedy | Musical,2009-11-06,istanbul turkey,PT2H30M,Ranbir Kapoor | Katrina Kaif | Darshan Jariwala,Rajkumar Santoshi,K. Rajeshwar | Rajkumar Santoshi | R.D. Tailang
Movie,Kaminey,https://www.imdb.com/title/tt1274295/,https://m.media-amazon.com/images/M/MV5BMTM2MTQ4NTY1Nl5BMl5BanBnXkFtZTcwMDI3NTU2Mg@@._V1_.jpg,,7.4,Action | Crime | Drama,2009-08-14,"cell phone,caper crime,attack,shot dead,fistfight",PT2H10M,Shahid Kapoor | Priyanka Chopra Jonas | Deb Mukherjee,Vishal Bhardwaj,Cajetan Boy | Supratik Sen | Abhishek Chaubey
Movie,Wanted,https://www.imdb.com/title/tt1084972/,https://m.media-amazon.com/images/M/MV5BYjI4ZTNmZTYtNTFhZC00Y2RkLTgyM2YtYmZkODZjNWNhMTQyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,6.6,Action | Crime | Thriller,2009-09-18,"bangkok thailand,police,gangster,police commissioner,gang war",PT2H27M,Salman Khan | Ayesha Takia | Prakash Raj,Prabhu Deva,Sunil Kumar Agrawal | Shabbir Ahmed | Shiraz Ahmed
TVSeries,Yeh Rishta Kya Kehlata Hai,https://www.imdb.com/title/tt7112704/,https://m.media-amazon.com/images/M/MV5BZDMwM2U2MjktOTY1Ni00MjFjLTk5MTYtODE2Njg5ZmU0OGFjXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_.jpg,"The story was about Akshara and Naitik who were bounded by a forcefully arranged marriage thrust upon them by hypocritical society, carried on for seasons as Akshara saved lives (as one does) while being sanskari and lovable.Karti...",2.2,Drama,2009-01-12,marriage,,Hina Khan | Karan Mehra | Ayush Agarwal,,
Movie,Kambakkht Ishq,https://www.imdb.com/title/tt1144804/,https://m.media-amazon.com/images/M/MV5BNWI0ZGQ0NjctYjY5Mi00MTViLTg4MTYtZWUxMjM1NGJhY2Y3XkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_.jpg,A romantic comedy about an Indian stuntman who takes Hollywood by storm but cannot find true love.,3.8,Action | Comedy | Romance,2009-07-03,"stuntman,surgeon,sabotage,mistake,kiss",PT2H22M,Sylvester Stallone | Denise Richards | Whoopi Goldberg,Sabir Khan,Sabir Khan | Ishita Moitra | Anvita Dutt
Movie,Luck by Chance,https://www.imdb.com/title/tt0886539/,https://m.media-amazon.com/images/M/MV5BMTY4NjIxNDc3Nl5BMl5BanBnXkFtZTcwNDc4NTk5Mw@@._V1_.jpg,,7.1,Drama,2009-01-30,"looking at oneself in a mirror,character repeats someone else&apos;s dialogue,cameo,talking to a mirror,female director",PT2H36M,Farhan Akhtar | Konkona Sen Sharma | Rishi Kapoor,Zoya Akhtar,Zoya Akhtar | Javed Akhtar
Movie,Rocket Singh: Salesman of the Year,https://www.imdb.com/title/tt1434447/,https://m.media-amazon.com/images/M/MV5BNDdhYjZiNjYtZmNhZS00NWFiLWFlNzgtNzRkMTU4ZWUwNTE4XkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_.jpg,,7.5,Comedy | Drama,2009-12-11,"woman in a men&apos;s room,deception,character repeats someone else&apos;s dialogue,satire comedy,sales",PT2H30M,Ranbir Kapoor | Prem Chopra | Mukesh S. Bhatt,Shimit Amin,Jaideep Sahni
