type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,Mirzapur,https://www.imdb.com/title/tt6473300/,https://m.media-amazon.com/images/M/MV5BN2NlNGYwYTUtMTczMi00NGVjLTgwMzUtNjBkZjIyNDc2NjcxXkEyXkFqcGdeQXVyODQ5NDUwMDk@._V1_.jpg,A shocking incident at a wedding procession ignites a series of events entangling the lives of two families in the lawless city of Mirzapur.,8.5,Action | Crime | Drama,,"sex,kaleen,desi katta,father son relationship,abusive language",,Pankaj Tripathi | Ali Fazal | Shweta Tripathi,,Puneet Krishna | Karan Anshuman
Movie,Andhadhun,https://www.imdb.com/title/tt8108198/,https://m.media-amazon.com/images/M/MV5BZWZhMjhhZmYtOTIzOC00MGYzLWI1OGYtM2ZkN2IxNTI4ZWI3XkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_.jpg,,8.2,Crime | Mystery | Thriller,2018-10-05,"neo noir,blindness,pianist,murder,blackmail",PT2H19M,Tabu | Ayushmann Khurrana | Radhika Apte,Sriram Raghavan,Arijit Biswas | Yogesh Chandekar | Sriram Raghavan
Movie,Tumbbad,https://www.imdb.com/title/tt8239946/,https://m.media-amazon.com/images/M/MV5BYmQxNmU4ZjgtYzE5Mi00ZDlhLTlhOTctMzJkNjk2ZGUyZGEwXkEyXkFqcGdeQXVyMzgxMDA0Nzk@._V1_.jpg,A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.,8.2,Drama | Fantasy | Horror,2018-10-12,"god,curse,greed,gold coin,womb",PT1H44M,Sohum Shah | Jyoti Malshe | Anita Date-Kelkar,Rahi Anil Barve | Anand Gandhi | Adesh Prasad,Mitesh Shah | Adesh Prasad | Rahi Anil Barve
TVSeries,Sacred Games,https://www.imdb.com/title/tt6077448/,https://m.media-amazon.com/images/M/MV5BYWMyNDQ2NzgtMmZjZS00YWVmLTllYzUtNGJhODI4NWZhOWYyXkEyXkFqcGdeQXVyMTA2NzAzMDc4._V1_.jpg,,8.5,Action | Crime | Drama,2018-07-06,"1980s,1990s,violence,investigation,police officer",,Saif Ali Khan | Nawazuddin Siddiqui | Neeraj Kabi,,Varun Grover
Movie,2.0,https://www.imdb.com/title/tt5080556/,https://m.media-amazon.com/images/M/MV5BMjU0ZDA3ZDYtMzVkMS00Y2Y3LWFiOGQtNmMwNzQ4MDY2NzVhXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg,"After mobiles start mysteriously flying out of the hands of people in Chennai, Dr Vaseegaran summons his trusted robot Chitti to ward off the bird-shaped supernatural powers of Pakshirajan.",6.1,Action | Sci-Fi | Thriller,2018-11-29,"mobile radiation,cell phone,crow,scientist,dual role",PT2H28M,Bheema Dagla | Rajinikanth | Akshay Kumar,S. Shankar,Jayamohan | Lakshmi Saravanakumar | S. Shankar
Movie,K.G.F: Chapter 1,https://www.imdb.com/title/tt7838252/,https://m.media-amazon.com/images/M/MV5BOTJlNzQ1NWMtZGVhNy00MGQ1LTgyYzEtOTgwNjllNzdjMTBjXkEyXkFqcGdeQXVyODgwMjQ1MzQ@._V1_.jpg,"In the 1970s, a gangster goes undercover as a slave to assassinate the owner of a notorious gold mine.",8.2,Action | Crime | Drama,2018-12-21,"period film,one man army,action hero,fight,violence",PT2H36M,Yash | Srinidhi Shetty | Ramachandra Raju,Prashanth Neel,M Chandramouli | Raaghav Vinay Shivagange | Prashanth Neel
Movie,Padmaavat,https://www.imdb.com/title/tt5935704/,https://m.media-amazon.com/images/M/MV5BNTUyZjU3NmYtZGFjNS00MGVmLTgyNTEtMTgwMWUwMzliODI4XkEyXkFqcGdeQXVyODI5MDE4MDg@._V1_.jpg,"Set in medieval Rajasthan, Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati&apos;s beauty and forms an obsessive love for the Queen of Me...",7,Drama | History | Romance,2018-01-25,"one word title,afghanistan,ostrich,gift,slapped in the face",PT2H44M,Deepika Padukone | Ranveer Singh | Shahid Kapoor,Sanjay Leela Bhansali,Prakash Kapadia | Sanjay Leela Bhansali
Movie,Sir,https://www.imdb.com/title/tt7142506/,https://m.media-amazon.com/images/M/MV5BN2ZhMTI3MDctYTlhYy00NjBlLWEyOGEtYzE3MjM4MWFkNmQwXkEyXkFqcGdeQXVyNTA3NTQ4OTg@._V1_.jpg,"A prosperous young Indian man falls in love with his servant, a widow with the dream of becoming a fashion designer.",7.7,Drama | Romance,2020-11-13,"written by director,title directed by female,f rated,triple f rated,one word title",PT1H39M,Tillotama Shome | Vivek Gomber | Geetanjali Kulkarni,Rohena Gera,Rohena Gera
TVSeries,College Romance,https://www.imdb.com/title/tt8809646/,https://m.media-amazon.com/images/M/MV5BNDlkNzI2MWUtYTkyOS00MTkxLTg0YzctZmQwNjExYjQzOTc1XkEyXkFqcGdeQXVyMTExMTIzMTA5._V1_.jpg,"Three best friends look for love, laughs and some lifelong memories while attending college together.",8.4,Comedy | Drama | Romance,2018-08-07,"college,academia drama",,Apoorva Arora | Keshav Sadhna | Gagan Arora,,
TVSeries,Flames,https://www.imdb.com/title/tt7927936/,https://m.media-amazon.com/images/M/MV5BMzg0NzQyODYtYTBjMC00ZDA5LWFlYzMtZjFiNGU5NTIxNTNiXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_.jpg,A teenage romance from The Timeliners that aims straight from the heart. This web-series is the story of a young romance unfolding as a chemical reaction.,8.9,Comedy | Drama | Romance,2018-01-05,"first love,web series,school,friendship,chemistry",,Ritvik Sahore | Tanya Maniktala | Sunakshi Grover,,
Movie,Sanju,https://www.imdb.com/title/tt6452574/,https://m.media-amazon.com/images/M/MV5BMTkxNDE4MTM1MF5BMl5BanBnXkFtZTgwNjQ2ODg1NTM@._V1_.jpg,,7.6,Biography | Comedy | Drama,2018-06-29,"actor,criminal,papadum,jail,underworld",PT2H35M,Ranbir Kapoor | Paresh Rawal | Manisha Koirala,Rajkumar Hirani,Abhiruchi Chand | Rajkumar Hirani | Abhijat Joshi
TVSeries,Gandii Baat,https://www.imdb.com/title/tt8228316/,https://m.media-amazon.com/images/M/MV5BY2Y0ZWM2NTktOWJhMi00NWI3LWEzYzgtMGZlY2RhY2NiNDZkXkEyXkFqcGdeQXVyODI2MzM0MTM@._V1_.jpg,"Scintillating stories of murder mysteries all under the genre of erotic thriller. With characters bordering on the psychopath tendencies, the stories this season dwell upon the plethora of emotions that prompt crimes of passion.",3.4,Crime | Drama | Thriller,2018-05-03,"adults,erotic drama,love",,Kunwar Vikram Soni | Mridula Mahajan | Guru Haryani,,
Movie,Zero,https://www.imdb.com/title/tt6527426/,https://m.media-amazon.com/images/M/MV5BM2FkYzM2NzYtNmU4ZC00MDcyLTg5MmMtNzZjNGM2YWIyNmQ2XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"The story revolves around Bauua Singh (Shah Rukh Khan), a vertically challenged man, who is full of charm and wit, with a pinch of arrogance. Born to a wealthy family and raised in an environment of affluence, he is challenged to ...",5.2,Comedy | Drama | Romance,2018-12-21,environment,PT2H44M,Shah Rukh Khan | Anushka Sharma | Katrina Kaif,Aanand L. Rai,Himanshu Sharma
TVSeries,Ghoul,https://www.imdb.com/title/tt5909930/,https://m.media-amazon.com/images/M/MV5BMjAyMDMzNTU5M15BMl5BanBnXkFtZTgwMjg2NjExNjM@._V1_.jpg,"In a totalitarian near-future India, a mysterious prisoner is sent to a remote military interrogation center where he turns the tables on his captors by exposing their most shameful secrets and unleashing a demon from Arabic folkl...",7,Drama | Fantasy | Horror,2018-08-24,"female protagonist,political prisoner,military prison,ghoul,interrogation",,Radhika Apte | Manav Kaul | Rohit Pathak,,
Movie,Stree,https://www.imdb.com/title/tt8108202/,https://m.media-amazon.com/images/M/MV5BMjk4NGZiMzAtODU1NS00MmQ4LWJiNmQtNWU5ZWU4Y2VmNWI0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,7.5,Comedy | Horror,2018-08-31,"vengeful ghost,mysterious woman,father son relationship,friendship,prostitute",PT2H8M,Ashish Chhipa | Rajkummar Rao | Shraddha Kapoor,Amar Kaushik,Raj Nidimoru | Krishna D.K. | Sumit Arora
Movie,Lust Stories,https://www.imdb.com/title/tt8439854/,https://m.media-amazon.com/images/M/MV5BMTgwNTQ4NDAyN15BMl5BanBnXkFtZTgwNjMwMzQ3NTM@._V1_.jpg,"Four short films by four of India&apos;s biggest directors exploring love, sex and relationships in modern India.",6.4,Drama | Romance,2018-06-15,"anthology,anthology film,sexual relationship,cheating wife,open relationship",PT2H,Radhika Apte | Akash Thosar | Kiara Advani,Zoya Akhtar | Dibakar Banerjee | Karan Johar,Radhika Apte | Dibakar Banerjee | Anurag Kashyap
TVSeries,Apharan,https://www.imdb.com/title/tt8392006/,https://m.media-amazon.com/images/M/MV5BYzJkNDljZjItYmUzOC00MDBmLWEyMzgtZTE3YTAxMDdiOTFhXkEyXkFqcGdeQXVyODI2MzM0MTM@._V1_.jpg,"Rudra, a senior police inspector is set on a mission to catch a wanted criminal with his personal life on stake.",8.3,Action | Crime | Thriller,2018-12-14,"kidnapping,police,conspiracy",,Arunoday Singh | Nidhi Singh | Saanand Verma,,Siddharth Sengupta
Movie,Badhaai ho,https://www.imdb.com/title/tt7725596/,https://m.media-amazon.com/images/M/MV5BYmU2Njg2ODMtY2Q2YS00MWY5LWI5M2ItNzQxNjM3ZDQzMGQ3XkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_.jpg,,7.9,Comedy | Drama,2018-10-18,"mother son relationship,embarrassment,pregnancy,poet,husband wife relationship",PT2H4M,Ayushmann Khurrana | Neena Gupta | Gajraj Rao,Amit Ravindernath Sharma,Akshat Ghildial | Jyoti Kapoor | Shantanu Srivastava
